order_id,Warehouse_block,shipment_mode,care_calls,customer_rating,product_cost,Prior_purchases,product_importance,Gender,discount_pct,weight_gms,on_time,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,delivery_status,discount_bucket
200,F,Ship,2,2,154,3,medium,M,38,7846,1,248.39,94.39,94.39,15.69,20.84,-36.53,-14.71,Livré à temps,26-50%
201,A,Ship,2,3,139,3,low,M,9,1471,1,152.75,13.75,13.75,2.94,12.82,-15.76,-10.32,Livré à temps,1-10%
202,B,Ship,2,3,160,3,low,F,43,1251,1,280.7,120.7,120.7,2.5,23.55,-26.05,-9.28,Livré à temps,26-50%
203,C,Ship,2,4,134,3,low,M,58,1067,1,319.05,185.05,185.05,2.13,26.77,-28.9,-9.06,Livré à temps,>50%
204,F,Ship,5,3,161,5,high,M,48,1883,1,309.62,148.62,148.62,3.77,25.98,-29.75,-9.61,Livré à temps,26-50%
205,D,Ship,2,5,155,3,low,M,23,1602,1,201.3,46.3,46.3,3.2,16.89,-20.09,-9.98,Livré à temps,11-25%
206,F,Ship,2,3,145,3,medium,F,24,7588,1,190.79,45.79,45.79,15.18,16.01,-31.19,-16.35,Livré à temps,11-25%
207,A,Ship,2,2,157,3,low,M,1,1477,1,158.59,1.59,1.59,2.95,13.31,-16.26,-10.25,Livré à temps,1-10%
208,B,Ship,2,2,160,3,low,M,48,1691,1,307.69,147.69,147.69,3.38,25.82,-29.2,-9.49,Livré à temps,26-50%
209,C,Ship,2,4,152,3,low,M,55,1498,1,337.78,185.78,185.78,3.0,28.34,-31.34,-9.28,Livré à temps,>50%
210,F,Ship,2,5,148,3,high,F,11,1502,1,166.29,18.29,18.29,3.0,13.95,-16.95,-10.19,Livré à temps,11-25%
211,D,Ship,2,1,127,3,low,F,15,1522,1,149.41,22.41,22.41,3.04,12.54,-15.58,-10.43,Livré à temps,11-25%
212,F,Ship,2,5,154,3,low,F,21,1113,1,194.94,40.94,40.94,2.23,16.36,-18.59,-9.54,Livré à temps,11-25%
213,A,Ship,2,5,127,3,low,M,44,1341,1,226.79,99.79,99.79,2.68,19.03,-21.71,-9.57,Livré à temps,26-50%
214,B,Ship,2,5,160,3,medium,F,31,7401,1,231.88,71.88,71.88,14.8,19.45,-34.25,-14.77,Livré à temps,26-50%
215,C,Ship,2,4,129,3,low,F,48,1219,1,248.08,119.08,119.08,2.44,20.81,-23.25,-9.37,Livré à temps,26-50%
216,F,Ship,2,5,158,3,low,F,40,1722,1,263.33,105.33,105.33,3.44,22.09,-25.53,-9.7,Livré à temps,26-50%
217,D,Ship,4,3,185,3,medium,M,3,3131,1,190.72,5.72,5.72,6.26,16.0,-22.26,-11.67,Livré à temps,1-10%
218,F,Ship,4,4,176,4,high,F,63,1293,1,475.68,299.68,299.68,2.59,39.91,-42.5,-8.93,Livré à temps,>50%
219,A,Ship,3,4,148,3,low,M,37,1523,1,234.92,86.92,86.92,3.05,19.71,-22.76,-9.69,Livré à temps,26-50%
220,B,Ship,3,5,270,3,low,M,60,3885,1,675.0,405.0,405.0,7.77,56.63,-64.4,-9.54,Livré à temps,>50%
221,C,Ship,3,4,242,3,low,M,29,2381,1,340.85,98.85,98.85,4.76,28.6,-33.36,-9.79,Livré à temps,26-50%
222,F,Ship,4,3,150,2,medium,M,31,1588,1,217.39,67.39,67.39,3.18,18.24,-21.42,-9.85,Livré à temps,26-50%
223,D,Ship,4,2,192,3,high,M,4,2061,1,200.0,8.0,8.0,4.12,16.78,-20.9,-10.45,Livré à temps,1-10%
224,F,Ship,4,5,116,3,medium,F,9,1314,1,127.47,11.47,11.47,2.63,10.69,-13.32,-10.45,Livré à temps,1-10%
225,A,Ship,3,4,192,3,medium,F,31,3331,1,278.26,86.26,86.26,6.66,23.35,-30.01,-10.78,Livré à temps,26-50%
226,B,Ship,5,4,255,4,medium,F,38,2771,1,411.29,156.29,156.29,5.54,34.51,-40.05,-9.74,Livré à temps,26-50%
227,C,Ship,4,3,161,7,medium,M,63,1496,1,435.14,274.14,274.14,2.99,36.51,-39.5,-9.08,Livré à temps,>50%
228,F,Ship,4,2,157,3,low,F,48,1393,1,301.92,144.92,144.92,2.79,25.33,-28.12,-9.31,Livré à temps,26-50%
229,D,Ship,3,2,164,10,high,M,14,1375,1,190.7,26.7,26.7,2.75,16.0,-18.75,-9.83,Livré à temps,11-25%
230,F,Ship,3,3,162,7,medium,F,42,1278,1,279.31,117.31,117.31,2.56,23.43,-25.99,-9.31,Livré à temps,26-50%
231,A,Ship,3,1,146,2,low,F,54,1528,1,317.39,171.39,171.39,3.06,26.63,-29.69,-9.35,Livré à temps,>50%
232,B,Ship,3,4,209,3,medium,F,60,2240,1,522.5,313.5,313.5,4.48,43.84,-48.32,-9.25,Livré à temps,>50%
233,C,Ship,5,5,134,2,medium,M,53,1088,1,285.11,151.11,151.11,2.18,23.92,-26.1,-9.15,Livré à temps,>50%
234,F,Ship,2,1,222,2,medium,M,58,3626,1,528.57,306.57,306.57,7.25,44.35,-51.6,-9.76,Livré à temps,>50%
235,D,Ship,2,1,139,3,low,F,39,1582,1,227.87,88.87,88.87,3.16,19.12,-22.28,-9.78,Livré à temps,26-50%
236,F,Ship,2,2,134,3,low,M,38,1352,1,216.13,82.13,82.13,2.7,18.13,-20.83,-9.64,Livré à temps,26-50%
237,A,Ship,2,3,130,3,low,F,48,1801,1,250.0,120.0,120.0,3.6,20.98,-24.58,-9.83,Livré à temps,26-50%
238,B,Ship,2,2,133,3,low,M,5,1268,1,140.0,7.0,7.0,2.54,11.75,-14.29,-10.21,Livré à temps,1-10%
239,C,Ship,2,3,140,3,low,F,23,1372,1,181.82,41.82,41.82,2.74,15.25,-17.99,-9.89,Livré à temps,11-25%
240,F,Ship,2,3,158,3,low,M,10,1515,1,175.56,17.56,17.56,3.03,14.73,-17.76,-10.12,Livré à temps,1-10%
241,D,Ship,4,5,270,4,low,M,65,1818,1,771.43,501.43,501.43,3.64,64.72,-68.36,-8.86,Livré à temps,>50%
242,F,Ship,2,4,140,3,low,F,33,1278,1,208.96,68.96,68.96,2.56,17.53,-20.09,-9.61,Livré à temps,26-50%
243,A,Ship,2,2,135,3,low,M,58,1734,1,321.43,186.43,186.43,3.47,26.97,-30.44,-9.47,Livré à temps,>50%
244,B,Ship,2,4,136,3,low,M,43,1958,1,238.6,102.6,102.6,3.92,20.02,-23.94,-10.03,Livré à temps,26-50%
245,C,Ship,2,1,142,3,medium,F,8,6064,1,154.35,12.35,12.35,12.13,12.95,-25.08,-16.25,Livré à temps,1-10%
246,F,Ship,2,4,154,3,medium,F,48,7684,1,296.15,142.15,142.15,15.37,24.85,-40.22,-13.58,Livré à temps,26-50%
247,D,Ship,2,3,139,3,low,F,3,1788,1,143.3,4.3,4.3,3.58,12.02,-15.6,-10.89,Livré à temps,1-10%
248,F,Road,2,4,160,3,low,F,50,1030,1,320.0,160.0,160.0,1.03,26.85,-27.88,-8.71,Livré à temps,26-50%
249,A,Road,2,2,134,3,low,F,38,1530,1,216.13,82.13,82.13,1.53,18.13,-19.66,-9.1,Livré à temps,26-50%
250,B,Road,5,5,161,5,high,F,54,1511,1,350.0,189.0,189.0,1.51,29.36,-30.87,-8.82,Livré à temps,>50%
251,C,Road,2,3,155,3,low,F,45,1639,1,281.82,126.82,126.82,1.64,23.64,-25.28,-8.97,Livré à temps,26-50%
252,F,Road,2,2,145,3,medium,F,5,6102,1,152.63,7.63,7.63,6.1,12.81,-18.91,-12.39,Livré à temps,1-10%
253,D,Road,2,1,157,3,low,M,58,1930,1,373.81,216.81,216.81,1.93,31.36,-33.29,-8.91,Livré à temps,>50%
254,F,Road,2,5,160,3,low,F,19,1399,1,197.53,37.53,37.53,1.4,16.57,-17.97,-9.1,Livré à temps,11-25%
255,A,Road,2,2,152,3,low,F,61,1800,1,389.74,237.74,237.74,1.8,32.7,-34.5,-8.85,Livré à temps,>50%
256,B,Road,2,2,148,3,high,F,35,1349,1,227.69,79.69,79.69,1.35,19.1,-20.45,-8.98,Livré à temps,26-50%
257,C,Road,2,2,127,3,low,M,13,1128,1,145.98,18.98,18.98,1.13,12.25,-13.38,-9.17,Livré à temps,11-25%
258,F,Road,2,2,129,3,medium,F,22,6614,1,165.38,36.38,36.38,6.61,13.88,-20.49,-12.39,Livré à temps,11-25%
259,D,Road,2,3,158,3,low,F,13,1245,1,181.61,23.61,23.61,1.25,15.24,-16.49,-9.08,Livré à temps,11-25%
260,F,Road,2,4,147,3,low,M,5,1920,1,154.74,7.74,7.74,1.92,12.98,-14.9,-9.63,Livré à temps,1-10%
261,A,Road,2,5,159,3,low,F,49,1621,1,311.76,152.76,152.76,1.62,26.16,-27.78,-8.91,Livré à temps,26-50%
262,B,Road,2,3,151,3,low,F,23,1930,1,196.1,45.1,45.1,1.93,16.45,-18.38,-9.37,Livré à temps,11-25%
263,C,Road,3,1,294,4,low,F,52,1089,1,612.5,318.5,318.5,1.09,51.39,-52.48,-8.57,Livré à temps,>50%
264,F,Road,3,2,226,2,medium,M,45,1446,1,410.91,184.91,184.91,1.45,34.48,-35.93,-8.74,Livré à temps,26-50%
265,D,Road,5,3,271,5,high,M,9,1813,1,297.8,26.8,26.8,1.81,24.99,-26.8,-9.0,Livré à temps,1-10%
266,F,Road,7,2,203,5,medium,F,61,1856,1,520.51,317.51,317.51,1.86,43.67,-45.53,-8.75,Livré à temps,>50%
267,A,Road,2,3,264,4,low,F,10,1648,1,293.33,29.33,29.33,1.65,24.61,-26.26,-8.95,Livré à temps,1-10%
268,B,Road,4,1,258,3,medium,M,36,2211,1,403.12,145.12,145.12,2.21,33.82,-36.03,-8.94,Livré à temps,26-50%
269,C,Road,3,5,241,3,low,F,21,3078,1,305.06,64.06,64.06,3.08,25.59,-28.67,-9.4,Livré à temps,11-25%
270,F,Flight,4,5,208,3,medium,M,23,2056,1,270.13,62.13,62.13,10.28,22.66,-32.94,-12.19,Livré à temps,11-25%
271,D,Flight,3,2,209,5,medium,F,12,3054,1,237.5,28.5,28.5,15.27,19.93,-35.2,-14.82,Livré à temps,11-25%
272,F,Flight,5,1,182,2,medium,F,23,2707,1,236.36,54.36,54.36,13.54,19.83,-33.37,-14.12,Livré à temps,11-25%
273,A,Flight,4,5,148,2,medium,F,43,1087,1,259.65,111.65,111.65,5.44,21.78,-27.22,-10.48,Livré à temps,26-50%
274,B,Flight,2,3,183,2,medium,F,52,3199,1,381.25,198.25,198.25,16.0,31.99,-47.99,-12.59,Livré à temps,>50%
275,C,Flight,3,5,229,6,medium,M,22,2717,1,293.59,64.59,64.59,13.59,24.63,-38.22,-13.02,Livré à temps,11-25%
276,F,Flight,5,5,115,5,low,F,26,1692,1,155.41,40.41,40.41,8.46,13.04,-21.5,-13.83,Livré à temps,26-50%
277,D,Flight,4,2,136,3,low,F,65,1962,1,388.57,252.57,252.57,9.81,32.6,-42.41,-10.91,Livré à temps,>50%
278,F,Flight,4,4,212,3,low,M,21,3307,1,268.35,56.35,56.35,16.54,22.51,-39.05,-14.55,Livré à temps,11-25%
279,A,Flight,4,3,171,3,low,F,24,1304,1,225.0,54.0,54.0,6.52,18.88,-25.4,-11.29,Livré à temps,11-25%
280,B,Flight,3,1,151,2,low,M,60,1925,1,377.5,226.5,226.5,9.62,31.67,-41.29,-10.94,Livré à temps,>50%
281,C,Flight,3,1,205,3,medium,M,39,3062,1,336.07,131.07,131.07,15.31,28.2,-43.51,-12.95,Livré à temps,26-50%
282,F,Flight,5,4,147,3,medium,M,23,1132,1,190.91,43.91,43.91,5.66,16.02,-21.68,-11.36,Livré à temps,11-25%
283,D,Flight,3,3,155,3,low,F,29,1712,1,218.31,63.31,63.31,8.56,18.32,-26.88,-12.31,Livré à temps,26-50%
284,F,Flight,5,4,165,3,low,F,20,1150,1,206.25,41.25,41.25,5.75,17.3,-23.05,-11.18,Livré à temps,11-25%
285,A,Flight,5,5,230,3,low,F,32,3249,1,338.24,108.24,108.24,16.25,28.38,-44.63,-13.19,Livré à temps,26-50%
286,B,Flight,2,4,181,4,medium,M,13,2309,1,208.05,27.05,27.05,11.54,17.46,-29.0,-13.94,Livré à temps,11-25%
287,C,Flight,5,3,234,2,low,F,55,3308,1,520.0,286.0,286.0,16.54,43.63,-60.17,-11.57,Livré à temps,>50%
288,F,Flight,4,4,149,3,low,M,34,1977,1,225.76,76.76,76.76,9.88,18.94,-28.82,-12.77,Livré à temps,26-50%
289,D,Flight,5,5,156,2,low,M,44,1561,1,278.57,122.57,122.57,7.81,23.37,-31.18,-11.19,Livré à temps,26-50%
290,F,Flight,4,2,172,3,medium,F,59,1858,1,419.51,247.51,247.51,9.29,35.2,-44.49,-10.61,Livré à temps,>50%
291,A,Flight,4,4,270,3,low,M,12,3279,1,306.82,36.82,36.82,16.39,25.74,-42.13,-13.73,Livré à temps,11-25%
292,B,Ship,4,1,206,3,medium,M,23,3807,1,267.53,61.53,61.53,7.61,22.45,-30.06,-11.24,Livré à temps,11-25%
293,C,Ship,4,3,211,4,medium,M,40,3106,1,351.67,140.67,140.67,6.21,29.51,-35.72,-10.16,Livré à temps,26-50%
294,F,Ship,3,2,136,4,low,M,62,1090,1,357.89,221.89,221.89,2.18,30.03,-32.21,-9.0,Livré à temps,>50%
295,D,Ship,5,1,186,2,high,F,52,3981,1,387.5,201.5,201.5,7.96,32.51,-40.47,-10.44,Livré à temps,>50%
296,F,Ship,3,1,202,2,medium,M,62,3398,1,531.58,329.58,329.58,6.8,44.6,-51.4,-9.67,Livré à temps,>50%
297,A,Ship,4,2,183,3,medium,F,12,3646,1,207.95,24.95,24.95,7.29,17.45,-24.74,-11.9,Livré à temps,11-25%
298,B,Ship,4,4,232,2,low,M,36,2861,1,362.5,130.5,130.5,5.72,30.41,-36.13,-9.97,Livré à temps,26-50%
299,C,Ship,4,2,147,4,medium,M,52,1129,1,306.25,159.25,159.25,2.26,25.69,-27.95,-9.13,Livré à temps,>50%
300,F,Ship,4,3,136,3,medium,M,20,1531,1,170.0,34.0,34.0,3.06,14.26,-17.32,-10.19,Livré à temps,11-25%
301,D,Ship,5,3,127,3,low,F,43,1446,1,222.81,95.81,95.81,2.89,18.69,-21.58,-9.69,Livré à temps,26-50%
302,F,Ship,4,5,202,2,medium,M,35,3695,1,310.77,108.77,108.77,7.39,26.07,-33.46,-10.77,Livré à temps,26-50%
303,A,Ship,3,4,241,2,low,M,57,3671,1,560.47,319.47,319.47,7.34,47.02,-54.36,-9.7,Livré à temps,>50%
304,B,Ship,4,3,222,2,medium,M,55,3833,1,493.33,271.33,271.33,7.67,41.39,-49.06,-9.94,Livré à temps,>50%
305,C,Ship,3,2,183,4,medium,F,12,2777,1,207.95,24.95,24.95,5.55,17.45,-23.0,-11.06,Livré à temps,11-25%
306,F,Ship,4,4,249,3,medium,F,36,3769,1,389.06,140.06,140.06,7.54,32.64,-40.18,-10.33,Livré à temps,26-50%
307,D,Ship,3,1,243,4,high,M,59,3838,1,592.68,349.68,349.68,7.68,49.73,-57.41,-9.69,Livré à temps,>50%
308,F,Ship,3,3,163,3,medium,M,9,1257,1,179.12,16.12,16.12,2.51,15.03,-17.54,-9.79,Livré à temps,1-10%
309,A,Ship,4,2,165,2,high,M,11,1596,1,185.39,20.39,20.39,3.19,15.55,-18.74,-10.11,Livré à temps,11-25%
310,B,Ship,5,5,266,3,medium,F,53,3089,1,565.96,299.96,299.96,6.18,47.48,-53.66,-9.48,Livré à temps,>50%
311,C,Ship,3,4,193,2,medium,M,48,3909,1,371.15,178.15,178.15,7.82,31.14,-38.96,-10.5,Livré à temps,26-50%
312,F,Ship,3,2,154,3,low,F,56,1136,1,350.0,196.0,196.0,2.27,29.36,-31.63,-9.04,Livré à temps,>50%
313,D,Ship,3,3,140,3,medium,M,51,1046,1,285.71,145.71,145.71,2.09,23.97,-26.06,-9.12,Livré à temps,>50%
314,F,Ship,4,3,272,3,medium,M,38,3705,1,438.71,166.71,166.71,7.41,36.81,-44.22,-10.08,Livré à temps,26-50%
315,A,Ship,4,2,143,6,medium,M,20,1654,1,178.75,35.75,35.75,3.31,15.0,-18.31,-10.24,Livré à temps,11-25%
316,B,Ship,4,2,138,3,low,F,30,1805,1,197.14,59.14,59.14,3.61,16.54,-20.15,-10.22,Livré à temps,26-50%
317,C,Ship,4,2,238,2,high,M,17,3358,1,286.75,48.75,48.75,6.72,24.06,-30.78,-10.73,Livré à temps,11-25%
318,F,Ship,4,5,273,4,medium,F,31,2373,1,395.65,122.65,122.65,4.75,33.2,-37.95,-9.59,Livré à temps,26-50%
319,D,Ship,3,1,200,2,medium,M,27,2551,1,273.97,73.97,73.97,5.1,22.99,-28.09,-10.25,Livré à temps,26-50%
320,F,Ship,4,5,213,4,low,M,39,2381,1,349.18,136.18,136.18,4.76,29.3,-34.06,-9.75,Livré à temps,26-50%
321,A,Ship,3,4,224,2,medium,F,15,2701,1,263.53,39.53,39.53,5.4,22.11,-27.51,-10.44,Livré à temps,11-25%
322,B,Ship,4,5,141,3,medium,M,12,1672,1,160.23,19.23,19.23,3.34,13.44,-16.78,-10.47,Livré à temps,11-25%
323,C,Ship,3,3,150,3,low,M,46,1040,1,277.78,127.78,127.78,2.08,23.31,-25.39,-9.14,Livré à temps,26-50%
324,F,Ship,3,1,192,2,low,M,33,2818,1,286.57,94.57,94.57,5.64,24.04,-29.68,-10.36,Livré à temps,26-50%
325,D,Ship,5,1,279,4,medium,F,24,3440,1,367.11,88.11,88.11,6.88,30.8,-37.68,-10.26,Livré à temps,11-25%
326,F,Ship,3,4,246,3,medium,M,30,3748,1,351.43,105.43,105.43,7.5,29.48,-36.98,-10.52,Livré à temps,26-50%
327,A,Ship,3,4,173,3,medium,M,52,1587,1,360.42,187.42,187.42,3.17,30.24,-33.41,-9.27,Livré à temps,>50%
328,B,Ship,4,4,233,4,medium,F,59,2358,1,568.29,335.29,335.29,4.72,47.68,-52.4,-9.22,Livré à temps,>50%
329,C,Ship,5,1,274,2,medium,M,24,2423,1,360.53,86.53,86.53,4.85,30.25,-35.1,-9.74,Livré à temps,11-25%
330,F,Ship,4,5,243,4,medium,F,41,2782,1,411.86,168.86,168.86,5.56,34.56,-40.12,-9.74,Livré à temps,26-50%
331,D,Ship,3,4,197,3,medium,F,56,3427,1,447.73,250.73,250.73,6.85,37.56,-44.41,-9.92,Livré à temps,>50%
332,F,Ship,4,3,140,3,high,F,46,1072,1,259.26,119.26,119.26,2.14,21.75,-23.89,-9.21,Livré à temps,26-50%
333,A,Ship,3,5,215,3,medium,F,22,2585,1,275.64,60.64,60.64,5.17,23.13,-28.3,-10.27,Livré à temps,11-25%
334,B,Ship,3,4,211,3,medium,M,8,3710,1,229.35,18.35,18.35,7.42,19.24,-26.66,-11.62,Livré à temps,1-10%
335,C,Ship,4,2,220,5,low,M,33,2854,1,328.36,108.36,108.36,5.71,27.55,-33.26,-10.13,Livré à temps,26-50%
336,F,Ship,3,1,194,4,low,M,64,2026,1,538.89,344.89,344.89,4.05,45.21,-49.26,-9.14,Livré à temps,>50%
337,D,Ship,5,1,262,3,medium,F,58,3599,1,623.81,361.81,361.81,7.2,52.34,-59.54,-9.54,Livré à temps,>50%
338,F,Ship,4,4,201,2,low,F,1,3147,1,203.03,2.03,2.03,6.29,17.03,-23.32,-11.49,Livré à temps,1-10%
339,A,Ship,3,5,261,3,medium,M,15,2989,1,307.06,46.06,46.06,5.98,25.76,-31.74,-10.34,Livré à temps,11-25%
340,B,Ship,4,4,191,6,low,F,60,3425,1,477.5,286.5,286.5,6.85,40.06,-46.91,-9.82,Livré à temps,>50%
341,C,Ship,2,5,255,5,medium,F,53,3775,1,542.55,287.55,287.55,7.55,45.52,-53.07,-9.78,Livré à temps,>50%
342,F,Ship,3,2,169,2,high,M,30,1698,1,241.43,72.43,72.43,3.4,20.26,-23.66,-9.8,Livré à temps,26-50%
343,D,Ship,4,5,162,2,medium,M,64,1918,1,450.0,288.0,288.0,3.84,37.76,-41.6,-9.24,Livré à temps,>50%
344,F,Ship,2,5,248,6,low,F,62,2750,1,652.63,404.63,404.63,5.5,54.76,-60.26,-9.23,Livré à temps,>50%
345,A,Ship,5,3,197,4,low,F,2,2222,1,201.02,4.02,4.02,4.44,16.87,-21.31,-10.6,Livré à temps,1-10%
346,B,Ship,5,1,264,3,low,M,6,2882,1,280.85,16.85,16.85,5.76,23.56,-29.32,-10.44,Livré à temps,1-10%
347,C,Ship,5,5,260,2,medium,F,55,2791,1,577.78,317.78,317.78,5.58,48.48,-54.06,-9.36,Livré à temps,>50%
348,F,Ship,5,3,186,2,medium,F,58,2259,1,442.86,256.86,256.86,4.52,37.16,-41.68,-9.41,Livré à temps,>50%
349,D,Ship,4,5,233,4,low,F,44,2551,1,416.07,183.07,183.07,5.1,34.91,-40.01,-9.62,Livré à temps,26-50%
350,F,Ship,5,1,161,3,low,M,47,1954,1,303.77,142.77,142.77,3.91,25.49,-29.4,-9.68,Livré à temps,26-50%
351,A,Ship,4,5,188,3,low,F,13,2409,1,216.09,28.09,28.09,4.82,18.13,-22.95,-10.62,Livré à temps,11-25%
352,B,Ship,5,5,171,2,medium,F,22,1695,1,219.23,48.23,48.23,3.39,18.39,-21.78,-9.93,Livré à temps,11-25%
353,C,Ship,2,2,267,3,medium,M,15,2481,1,314.12,47.12,47.12,4.96,26.35,-31.31,-9.97,Livré à temps,11-25%
354,F,Ship,4,3,255,2,high,M,47,2956,1,481.13,226.13,226.13,5.91,40.37,-46.28,-9.62,Livré à temps,26-50%
355,D,Ship,3,2,132,3,low,F,56,1303,1,300.0,168.0,168.0,2.61,25.17,-27.78,-9.26,Livré à temps,>50%
356,F,Ship,5,1,266,3,low,F,31,3157,1,385.51,119.51,119.51,6.31,32.34,-38.65,-10.03,Livré à temps,26-50%
357,A,Ship,3,4,198,2,low,M,25,2774,1,264.0,66.0,66.0,5.55,22.15,-27.7,-10.49,Livré à temps,11-25%
358,B,Ship,2,3,247,2,medium,F,62,3127,1,650.0,403.0,403.0,6.25,54.54,-60.79,-9.35,Livré à temps,>50%
359,C,Ship,3,1,140,3,medium,F,65,1291,1,400.0,260.0,260.0,2.58,33.56,-36.14,-9.04,Livré à temps,>50%
360,F,Ship,4,3,131,5,low,M,6,1659,1,139.36,8.36,8.36,3.32,11.69,-15.01,-10.77,Livré à temps,1-10%
361,D,Ship,5,2,246,3,medium,M,49,3236,1,482.35,236.35,236.35,6.47,40.47,-46.94,-9.73,Livré à temps,26-50%
362,F,Ship,3,2,159,3,medium,F,4,1681,1,165.62,6.62,6.62,3.36,13.9,-17.26,-10.42,Livré à temps,1-10%
363,A,Ship,3,5,203,2,medium,M,61,3642,1,520.51,317.51,317.51,7.28,43.67,-50.95,-9.79,Livré à temps,>50%
364,B,Ship,4,3,187,4,high,F,29,3141,1,263.38,76.38,76.38,6.28,22.1,-28.38,-10.78,Livré à temps,26-50%
365,C,Ship,6,2,146,3,low,F,62,1936,1,384.21,238.21,238.21,3.87,32.24,-36.11,-9.4,Livré à temps,>50%
366,F,Ship,3,2,234,3,medium,M,39,2099,1,383.61,149.61,149.61,4.2,32.18,-36.38,-9.48,Livré à temps,26-50%
367,D,Ship,3,4,122,3,high,F,15,1354,1,143.53,21.53,21.53,2.71,12.04,-14.75,-10.28,Livré à temps,11-25%
368,F,Ship,3,3,135,3,low,M,8,1074,1,146.74,11.74,11.74,2.15,12.31,-14.46,-9.85,Livré à temps,1-10%
369,A,Ship,3,5,103,3,low,M,3,1403,1,106.19,3.19,3.19,2.81,8.91,-11.72,-11.04,Livré à temps,1-10%
370,B,Ship,3,5,257,3,medium,F,19,2173,1,317.28,60.28,60.28,4.35,26.62,-30.97,-9.76,Livré à temps,11-25%
371,C,Ship,4,3,169,2,low,M,2,1399,1,172.45,3.45,3.45,2.8,14.47,-17.27,-10.01,Livré à temps,1-10%
372,F,Ship,4,5,159,3,medium,M,18,1808,1,193.9,34.9,34.9,3.62,16.27,-19.89,-10.26,Livré à temps,11-25%
373,D,Ship,4,5,188,3,low,M,38,3031,1,303.23,115.23,115.23,6.06,25.44,-31.5,-10.39,Livré à temps,26-50%
374,F,Ship,5,1,136,3,medium,M,19,1420,1,167.9,31.9,31.9,2.84,14.09,-16.93,-10.08,Livré à temps,11-25%
375,A,Ship,5,1,227,3,low,F,19,3007,1,280.25,53.25,53.25,6.01,23.51,-29.52,-10.53,Livré à temps,11-25%
376,B,Ship,3,5,262,2,low,F,53,3275,1,557.45,295.45,295.45,6.55,46.77,-53.32,-9.56,Livré à temps,>50%
377,C,Ship,2,3,157,2,low,M,45,1965,1,285.45,128.45,128.45,3.93,23.95,-27.88,-9.77,Livré à temps,26-50%
378,F,Ship,5,3,238,2,medium,F,21,2053,1,301.27,63.27,63.27,4.11,25.28,-29.39,-9.76,Livré à temps,11-25%
379,D,Ship,3,5,152,3,low,M,43,1282,1,266.67,114.67,114.67,2.56,22.37,-24.93,-9.35,Livré à temps,26-50%
380,F,Ship,3,2,201,3,medium,M,5,2040,1,211.58,10.58,10.58,4.08,17.75,-21.83,-10.32,Livré à temps,1-10%
381,A,Ship,3,4,148,2,low,M,54,1778,1,321.74,173.74,173.74,3.56,26.99,-30.55,-9.5,Livré à temps,>50%
382,B,Ship,5,2,199,4,low,F,59,2885,1,485.37,286.37,286.37,5.77,40.72,-46.49,-9.58,Livré à temps,>50%
383,C,Ship,5,4,215,2,low,F,45,3501,1,390.91,175.91,175.91,7.0,32.8,-39.8,-10.18,Livré à temps,26-50%
384,F,Ship,4,5,175,2,low,M,40,1270,1,291.67,116.67,116.67,2.54,24.47,-27.01,-9.26,Livré à temps,26-50%
385,D,Road,4,3,236,2,high,M,23,3123,1,306.49,70.49,70.49,3.12,25.71,-28.83,-9.41,Livré à temps,11-25%
386,F,Road,2,5,182,2,medium,F,57,2896,1,423.26,241.26,241.26,2.9,35.51,-38.41,-9.07,Livré à temps,>50%
387,A,Road,3,1,251,3,medium,M,42,3698,1,432.76,181.76,181.76,3.7,36.31,-40.01,-9.25,Livré à temps,26-50%
388,B,Road,5,2,173,3,low,F,7,1855,1,186.02,13.02,13.02,1.85,15.61,-17.46,-9.39,Livré à temps,1-10%
389,C,Road,4,3,225,3,low,F,62,2587,1,592.11,367.11,367.11,2.59,49.68,-52.27,-8.83,Livré à temps,>50%
390,F,Road,4,2,167,4,low,F,20,1705,1,208.75,41.75,41.75,1.71,17.51,-19.22,-9.21,Livré à temps,11-25%
391,D,Road,4,1,259,3,low,M,20,2154,1,323.75,64.75,64.75,2.15,27.16,-29.31,-9.05,Livré à temps,11-25%
392,F,Road,4,1,178,3,medium,F,63,1573,1,481.08,303.08,303.08,1.57,40.36,-41.93,-8.72,Livré à temps,>50%
393,A,Road,4,4,178,4,medium,F,13,1614,1,204.6,26.6,26.6,1.61,17.17,-18.78,-9.18,Livré à temps,11-25%
394,B,Road,5,4,169,2,low,F,20,1765,1,211.25,42.25,42.25,1.77,17.72,-19.49,-9.23,Livré à temps,11-25%
395,C,Road,3,2,272,2,low,M,33,2321,1,405.97,133.97,133.97,2.32,34.06,-36.38,-8.96,Livré à temps,26-50%
396,F,Road,4,4,183,3,low,M,29,3251,1,257.75,74.75,74.75,3.25,21.63,-24.88,-9.65,Livré à temps,26-50%
397,D,Road,3,4,205,3,low,F,10,2728,1,227.78,22.78,22.78,2.73,19.11,-21.84,-9.59,Livré à temps,1-10%
398,F,Road,2,1,123,4,low,F,53,1036,1,261.7,138.7,138.7,1.04,21.96,-23.0,-8.79,Livré à temps,>50%
399,A,Road,4,3,152,3,low,M,58,1453,1,361.9,209.9,209.9,1.45,30.36,-31.81,-8.79,Livré à temps,>50%
400,B,Road,3,1,220,2,high,F,40,3773,1,366.67,146.67,146.67,3.77,30.76,-34.53,-9.42,Livré à temps,26-50%
