order_id,shipment_mode,discount_pct,discount_bucket,product_cost,weight_gms,customer_rating,care_calls,product_importance,on_time,delivery_status,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,return_risk_score,return_risk_level
168,Ship,43,26-50% - Promotion forte,152,1709,5,4,Low,1,Livré à temps,266.6667,114.6667,114.6667,3.418,22.3714,-25.7894,-0.0967,1,Faible
169,Ship,53,>50% - Liquidation,250,2478,2,4,Low,1,Livré à temps,531.9149,281.9149,281.9149,4.956,44.6239,-49.5799,-0.0932,3,Moyen
170,Ship,28,26-50% - Promotion forte,161,1809,3,4,Medium,1,Livré à temps,223.6111,62.6111,62.6111,3.618,18.7594,-22.3774,-0.1001,1,Faible
171,Ship,10,1-10% - Remise légère,185,2263,3,4,Medium,1,Livré à temps,205.5556,20.5556,20.5556,4.526,17.2447,-21.7707,-0.1059,0,Faible
172,Ship,52,>50% - Liquidation,176,1096,4,4,High,1,Livré à temps,366.6667,190.6667,190.6667,2.192,30.7607,-32.9527,-0.0899,2,Moyen
173,Ship,56,>50% - Liquidation,148,1550,4,3,Low,1,Livré à temps,336.3636,188.3636,188.3636,3.1,28.2185,-31.3185,-0.0931,2,Moyen
174,Ship,63,>50% - Liquidation,270,2751,2,3,Low,1,Livré à temps,729.7297,459.7297,459.7297,5.502,61.2191,-66.7211,-0.0914,3,Moyen
175,Ship,51,>50% - Liquidation,242,3935,3,3,Low,1,Livré à temps,493.8776,251.8776,251.8776,7.87,41.4328,-49.3028,-0.0998,2,Moyen
176,Ship,3,1-10% - Remise légère,150,1285,4,4,Medium,1,Livré à temps,154.6392,4.6392,4.6392,2.57,12.9731,-15.5431,-0.1005,0,Faible
177,Ship,20,11-25% - Remise significative,192,3872,5,4,High,1,Livré à temps,240.0,48.0,48.0,7.744,20.1343,-27.8783,-0.1162,0,Faible
178,Ship,54,>50% - Liquidation,116,1314,5,4,Medium,1,Livré à temps,252.1739,136.1739,136.1739,2.628,21.1556,-23.7836,-0.0943,2,Moyen
179,Ship,2,1-10% - Remise légère,192,3995,3,3,Medium,1,Livré à temps,195.9184,3.9184,3.9184,7.99,16.4362,-24.4262,-0.1247,0,Faible
180,Ship,3,1-10% - Remise légère,255,3440,5,5,Medium,1,Livré à temps,262.8866,7.8866,7.8866,6.88,22.0543,-28.9343,-0.1101,1,Faible
181,Ship,18,11-25% - Remise significative,161,1294,1,4,Medium,1,Livré à temps,196.3415,35.3415,35.3415,2.588,16.4717,-19.0597,-0.0971,1,Faible
182,Ship,20,11-25% - Remise significative,157,1487,5,4,Low,1,Livré à temps,196.25,39.25,39.25,2.974,16.464,-19.438,-0.099,0,Faible
183,Ship,28,26-50% - Promotion forte,164,1940,2,3,High,1,Livré à temps,227.7778,63.7778,63.7778,3.88,19.1089,-22.9889,-0.1009,2,Moyen
184,Ship,16,11-25% - Remise significative,162,1052,5,3,Medium,1,Livré à temps,192.8571,30.8571,30.8571,2.104,16.1793,-18.2833,-0.0948,0,Faible
185,Ship,50,26-50% - Promotion forte,146,1486,3,3,Low,1,Livré à temps,292.0,146.0,146.0,2.972,24.4967,-27.4687,-0.0941,1,Faible
186,Ship,54,>50% - Liquidation,209,3001,2,3,Medium,1,Livré à temps,454.3478,245.3478,245.3478,6.002,38.1166,-44.1186,-0.0971,3,Moyen
187,Ship,55,>50% - Liquidation,134,1386,4,5,Medium,1,Livré à temps,297.7778,163.7778,163.7778,2.772,24.9814,-27.7534,-0.0932,3,Moyen
188,Ship,5,1-10% - Remise légère,222,3778,1,2,Medium,1,Livré à temps,233.6842,11.6842,11.6842,7.556,19.6044,-27.1604,-0.1162,1,Faible
189,Ship,27,26-50% - Promotion forte,139,1233,5,2,Low,1,Livré à temps,190.411,51.411,51.411,2.466,15.9741,-18.4401,-0.0968,1,Faible
190,Ship,42,26-50% - Promotion forte,134,1415,4,2,Low,1,Livré à temps,231.0345,97.0345,97.0345,2.83,19.3822,-22.2122,-0.0961,1,Faible
191,Ship,16,11-25% - Remise significative,130,1092,5,2,Low,1,Livré à temps,154.7619,24.7619,24.7619,2.184,12.9834,-15.1674,-0.098,0,Faible
192,Ship,62,>50% - Liquidation,133,1596,5,2,Low,1,Livré à temps,350.0,217.0,217.0,3.192,29.3625,-32.5545,-0.093,2,Moyen
193,Ship,7,1-10% - Remise légère,140,1411,4,2,Low,1,Livré à temps,150.5376,10.5376,10.5376,2.822,12.629,-15.451,-0.1026,0,Faible
194,Ship,28,26-50% - Promotion forte,158,1968,2,2,Low,1,Livré à temps,219.4444,61.4444,61.4444,3.936,18.4098,-22.3458,-0.1018,2,Moyen
195,Ship,46,26-50% - Promotion forte,270,1736,2,4,Low,1,Livré à temps,500.0,230.0,230.0,3.472,41.9464,-45.4184,-0.0908,2,Moyen
196,Ship,30,26-50% - Promotion forte,140,1030,5,2,Low,1,Livré à temps,200.0,60.0,60.0,2.06,16.7786,-18.8386,-0.0942,1,Faible
197,Ship,15,11-25% - Remise significative,135,1339,2,2,Low,1,Livré à temps,158.8235,23.8235,23.8235,2.678,13.3242,-16.0022,-0.1008,1,Faible
198,Ship,19,11-25% - Remise significative,136,1568,3,2,Low,1,Livré à temps,167.9012,31.9012,31.9012,3.136,14.0857,-17.2217,-0.1026,0,Faible
199,Ship,38,26-50% - Promotion forte,142,7640,3,2,Medium,1,Livré à temps,229.0323,87.0323,87.0323,15.28,19.2142,-34.4942,-0.1506,2,Moyen
200,Ship,38,26-50% - Promotion forte,154,7846,2,2,Medium,1,Livré à temps,248.3871,94.3871,94.3871,15.692,20.8379,-36.5299,-0.1471,3,Moyen
201,Ship,9,1-10% - Remise légère,139,1471,3,2,Low,1,Livré à temps,152.7473,13.7473,13.7473,2.942,12.8144,-15.7564,-0.1032,0,Faible
202,Ship,43,26-50% - Promotion forte,160,1251,3,2,Low,1,Livré à temps,280.7018,120.7018,120.7018,2.502,23.5489,-26.0509,-0.0928,1,Faible
203,Ship,58,>50% - Liquidation,134,1067,4,2,Low,1,Livré à temps,319.0476,185.0476,185.0476,2.134,26.7658,-28.8998,-0.0906,2,Moyen
204,Ship,48,26-50% - Promotion forte,161,1883,3,5,High,1,Livré à temps,309.6154,148.6154,148.6154,3.766,25.9745,-29.7405,-0.0961,2,Moyen
205,Ship,23,11-25% - Remise significative,155,1602,5,2,Low,1,Livré à temps,201.2987,46.2987,46.2987,3.204,16.8875,-20.0915,-0.0998,0,Faible
206,Ship,24,11-25% - Remise significative,145,7588,3,2,Medium,1,Livré à temps,190.7895,45.7895,45.7895,15.176,16.0059,-31.1819,-0.1634,1,Faible
207,Ship,1,1-10% - Remise légère,157,1477,2,2,Low,1,Livré à temps,158.5859,1.5859,1.5859,2.954,13.3042,-16.2582,-0.1025,1,Faible
208,Ship,48,26-50% - Promotion forte,160,1691,2,2,Low,1,Livré à temps,307.6923,147.6923,147.6923,3.382,25.8132,-29.1952,-0.0949,2,Moyen
209,Ship,55,>50% - Liquidation,152,1498,4,2,Low,1,Livré à temps,337.7778,185.7778,185.7778,2.996,28.3372,-31.3332,-0.0928,2,Moyen
210,Ship,11,11-25% - Remise significative,148,1502,5,2,High,1,Livré à temps,166.2921,18.2921,18.2921,3.004,13.9507,-16.9547,-0.102,0,Faible
211,Ship,15,11-25% - Remise significative,127,1522,1,2,Low,1,Livré à temps,149.4118,22.4118,22.4118,3.044,12.5346,-15.5786,-0.1043,1,Faible
212,Ship,21,11-25% - Remise significative,154,1113,5,2,Low,1,Livré à temps,194.9367,40.9367,40.9367,2.226,16.3538,-18.5798,-0.0953,0,Faible
213,Ship,44,26-50% - Promotion forte,127,1341,5,2,Low,1,Livré à temps,226.7857,99.7857,99.7857,2.682,19.0257,-21.7077,-0.0957,1,Faible
214,Ship,31,26-50% - Promotion forte,160,7401,5,2,Medium,1,Livré à temps,231.8841,71.8841,71.8841,14.802,19.4534,-34.2554,-0.1477,2,Moyen
215,Ship,48,26-50% - Promotion forte,129,1219,4,2,Low,1,Livré à temps,248.0769,119.0769,119.0769,2.438,20.8119,-23.2499,-0.0937,1,Faible
216,Ship,40,26-50% - Promotion forte,158,1722,5,2,Low,1,Livré à temps,263.3333,105.3333,105.3333,3.444,22.0918,-25.5358,-0.097,1,Faible
217,Ship,3,1-10% - Remise légère,185,3131,3,4,Medium,1,Livré à temps,190.7216,5.7216,5.7216,6.262,16.0002,-22.2622,-0.1167,0,Faible
218,Ship,63,>50% - Liquidation,176,1293,4,4,High,1,Livré à temps,475.6757,299.6757,299.6757,2.586,39.9058,-42.4918,-0.0893,2,Moyen
219,Ship,37,26-50% - Promotion forte,148,1523,4,3,Low,1,Livré à temps,234.9206,86.9206,86.9206,3.046,19.7082,-22.7542,-0.0969,1,Faible
220,Ship,60,>50% - Liquidation,270,3885,5,3,Low,1,Livré à temps,675.0,405.0,405.0,7.77,56.6277,-64.3977,-0.0954,2,Moyen
221,Ship,29,26-50% - Promotion forte,242,2381,4,3,Low,1,Livré à temps,340.8451,98.8451,98.8451,4.762,28.5945,-33.3565,-0.0979,1,Faible
222,Ship,31,26-50% - Promotion forte,150,1588,3,4,Medium,1,Livré à temps,217.3913,67.3913,67.3913,3.176,18.2376,-21.4136,-0.0985,1,Faible
223,Ship,4,1-10% - Remise légère,192,2061,2,4,High,1,Livré à temps,200.0,8.0,8.0,4.122,16.7786,-20.9006,-0.1045,1,Faible
224,Ship,9,1-10% - Remise légère,116,1314,5,4,Medium,1,Livré à temps,127.4725,11.4725,11.4725,2.628,10.694,-13.322,-0.1045,0,Faible
225,Ship,31,26-50% - Promotion forte,192,3331,4,3,Medium,1,Livré à temps,278.2609,86.2609,86.2609,6.662,23.3441,-30.0061,-0.1078,1,Faible
226,Ship,38,26-50% - Promotion forte,255,2771,4,5,Medium,1,Livré à temps,411.2903,156.2903,156.2903,5.542,34.5043,-40.0463,-0.0974,2,Moyen
227,Ship,63,>50% - Liquidation,161,1496,3,4,Medium,1,Livré à temps,435.1351,274.1351,274.1351,2.992,36.5047,-39.4967,-0.0908,2,Moyen
228,Ship,48,26-50% - Promotion forte,157,1393,2,4,Low,1,Livré à temps,301.9231,144.9231,144.9231,2.786,25.3292,-28.1152,-0.0931,2,Moyen
229,Ship,14,11-25% - Remise significative,164,1375,2,3,High,1,Livré à temps,190.6977,26.6977,26.6977,2.75,15.9982,-18.7482,-0.0983,1,Faible
230,Ship,42,26-50% - Promotion forte,162,1278,3,3,Medium,1,Livré à temps,279.3103,117.3103,117.3103,2.556,23.4322,-25.9882,-0.093,1,Faible
231,Ship,54,>50% - Liquidation,146,1528,1,3,Low,1,Livré à temps,317.3913,171.3913,171.3913,3.056,26.6269,-29.6829,-0.0935,3,Moyen
232,Ship,60,>50% - Liquidation,209,2240,4,3,Medium,1,Livré à temps,522.5,313.5,313.5,4.48,43.834,-48.314,-0.0925,2,Moyen
233,Ship,53,>50% - Liquidation,134,1088,5,5,Medium,1,Livré à temps,285.1064,151.1064,151.1064,2.176,23.9184,-26.0944,-0.0915,3,Moyen
234,Ship,58,>50% - Liquidation,222,3626,1,2,Medium,1,Livré à temps,528.5714,306.5714,306.5714,7.252,44.3434,-51.5954,-0.0976,3,Moyen
235,Ship,39,26-50% - Promotion forte,139,1582,1,2,Low,1,Livré à temps,227.8689,88.8689,88.8689,3.164,19.1166,-22.2806,-0.0978,2,Moyen
236,Ship,38,26-50% - Promotion forte,134,1352,2,2,Low,1,Livré à temps,216.129,82.129,82.129,2.704,18.1317,-20.8357,-0.0964,2,Moyen
237,Ship,48,26-50% - Promotion forte,130,1801,3,2,Low,1,Livré à temps,250.0,120.0,120.0,3.602,20.9732,-24.5752,-0.0983,1,Faible
238,Ship,5,1-10% - Remise légère,133,1268,2,2,Low,1,Livré à temps,140.0,7.0,7.0,2.536,11.745,-14.281,-0.102,1,Faible
239,Ship,23,11-25% - Remise significative,140,1372,3,2,Low,1,Livré à temps,181.8182,41.8182,41.8182,2.744,15.2533,-17.9973,-0.099,0,Faible
240,Ship,10,1-10% - Remise légère,158,1515,3,2,Low,1,Livré à temps,175.5556,17.5556,17.5556,3.03,14.7279,-17.7579,-0.1012,0,Faible
241,Ship,65,>50% - Liquidation,270,1818,5,4,Low,1,Livré à temps,771.4286,501.4286,501.4286,3.636,64.7174,-68.3534,-0.0886,2,Moyen
242,Ship,33,26-50% - Promotion forte,140,1278,4,2,Low,1,Livré à temps,208.9552,68.9552,68.9552,2.556,17.5299,-20.0859,-0.0961,1,Faible
243,Ship,58,>50% - Liquidation,135,1734,2,2,Low,1,Livré à temps,321.4286,186.4286,186.4286,3.468,26.9656,-30.4336,-0.0947,3,Moyen
244,Ship,43,26-50% - Promotion forte,136,1958,4,2,Low,1,Livré à temps,238.5965,102.5965,102.5965,3.916,20.0166,-23.9326,-0.1003,1,Faible
245,Ship,8,1-10% - Remise légère,142,6064,1,2,Medium,1,Livré à temps,154.3478,12.3478,12.3478,12.128,12.9487,-25.0767,-0.1625,2,Moyen
246,Ship,48,26-50% - Promotion forte,154,7684,4,2,Medium,1,Livré à temps,296.1538,142.1538,142.1538,15.368,24.8452,-40.2132,-0.1358,2,Moyen
247,Ship,3,1-10% - Remise légère,139,1788,3,2,Low,1,Livré à temps,143.299,4.299,4.299,3.576,12.0218,-15.5978,-0.1088,0,Faible
248,Road,50,26-50% - Promotion forte,160,1030,4,2,Low,1,Livré à temps,320.0,160.0,160.0,1.03,26.8457,-27.8757,-0.0871,1,Faible
249,Road,38,26-50% - Promotion forte,134,1530,2,2,Low,1,Livré à temps,216.129,82.129,82.129,1.53,18.1317,-19.6617,-0.091,2,Moyen
250,Road,54,>50% - Liquidation,161,1511,5,5,High,1,Livré à temps,350.0,189.0,189.0,1.511,29.3625,-30.8735,-0.0882,3,Moyen
251,Road,45,26-50% - Promotion forte,155,1639,3,2,Low,1,Livré à temps,281.8182,126.8182,126.8182,1.639,23.6425,-25.2815,-0.0897,1,Faible
252,Road,5,1-10% - Remise légère,145,6102,2,2,Medium,1,Livré à temps,152.6316,7.6316,7.6316,6.102,12.8047,-18.9067,-0.1239,2,Moyen
253,Road,58,>50% - Liquidation,157,1930,1,2,Low,1,Livré à temps,373.8095,216.8095,216.8095,1.93,31.36,-33.29,-0.0891,3,Moyen
254,Road,19,11-25% - Remise significative,160,1399,5,2,Low,1,Livré à temps,197.5309,37.5309,37.5309,1.399,16.5714,-17.9704,-0.091,0,Faible
255,Road,61,>50% - Liquidation,152,1800,2,2,Low,1,Livré à temps,389.7436,237.7436,237.7436,1.8,32.6967,-34.4967,-0.0885,3,Moyen
256,Road,35,26-50% - Promotion forte,148,1349,2,2,High,1,Livré à temps,227.6923,79.6923,79.6923,1.349,19.1018,-20.4508,-0.0898,2,Moyen
257,Road,13,11-25% - Remise significative,127,1128,2,2,Low,1,Livré à temps,145.977,18.977,18.977,1.128,12.2464,-13.3744,-0.0916,1,Faible
258,Road,22,11-25% - Remise significative,129,6614,2,2,Medium,1,Livré à temps,165.3846,36.3846,36.3846,6.614,13.8746,-20.4886,-0.1239,2,Moyen
259,Road,13,11-25% - Remise significative,158,1245,3,2,Low,1,Livré à temps,181.6092,23.6092,23.6092,1.245,15.2357,-16.4807,-0.0907,0,Faible
260,Road,5,1-10% - Remise légère,147,1920,4,2,Low,1,Livré à temps,154.7368,7.7368,7.7368,1.92,12.9813,-14.9013,-0.0963,0,Faible
261,Road,49,26-50% - Promotion forte,159,1621,5,2,Low,1,Livré à temps,311.7647,152.7647,152.7647,1.621,26.1548,-27.7758,-0.0891,1,Faible
262,Road,23,11-25% - Remise significative,151,1930,3,2,Low,1,Livré à temps,196.1039,45.1039,45.1039,1.93,16.4517,-18.3817,-0.0937,0,Faible
263,Road,52,>50% - Liquidation,294,1089,1,3,Low,1,Livré à temps,612.5,318.5,318.5,1.089,51.3844,-52.4734,-0.0857,3,Moyen
264,Road,45,26-50% - Promotion forte,226,1446,2,3,Medium,1,Livré à temps,410.9091,184.9091,184.9091,1.446,34.4724,-35.9184,-0.0874,2,Moyen
265,Road,9,1-10% - Remise légère,271,1813,3,5,High,1,Livré à temps,297.8022,26.8022,26.8022,1.813,24.9835,-26.7965,-0.09,1,Faible
266,Road,61,>50% - Liquidation,203,1856,2,7,Medium,1,Livré à temps,520.5128,317.5128,317.5128,1.856,43.6673,-45.5233,-0.0875,4,Élevé
267,Road,10,1-10% - Remise légère,264,1648,3,2,Low,1,Livré à temps,293.3333,29.3333,29.3333,1.648,24.6086,-26.2566,-0.0895,0,Faible
268,Road,36,26-50% - Promotion forte,258,2211,1,4,Medium,1,Livré à temps,403.125,145.125,145.125,2.211,33.8193,-36.0303,-0.0894,2,Moyen
269,Road,21,11-25% - Remise significative,241,3078,5,3,Low,1,Livré à temps,305.0633,64.0633,64.0633,3.078,25.5926,-28.6706,-0.094,0,Faible
270,Flight,23,11-25% - Remise significative,208,2056,5,4,Medium,1,Livré à temps,270.1299,62.1299,62.1299,10.28,22.662,-32.942,-0.1219,0,Faible
271,Flight,12,11-25% - Remise significative,209,3054,2,3,Medium,1,Livré à temps,237.5,28.5,28.5,15.27,19.9246,-35.1946,-0.1482,1,Faible
272,Flight,23,11-25% - Remise significative,182,2707,1,5,Medium,1,Livré à temps,236.3636,54.3636,54.3636,13.535,19.8292,-33.3642,-0.1412,2,Moyen
273,Flight,43,26-50% - Promotion forte,148,1087,5,4,Medium,1,Livré à temps,259.6491,111.6491,111.6491,5.435,21.7827,-27.2177,-0.1048,1,Faible
274,Flight,52,>50% - Liquidation,183,3199,3,2,Medium,1,Livré à temps,381.25,198.25,198.25,15.995,31.9842,-47.9792,-0.1258,2,Moyen
275,Flight,22,11-25% - Remise significative,229,2717,5,3,Medium,1,Livré à temps,293.5897,64.5897,64.5897,13.585,24.6301,-38.2151,-0.1302,0,Faible
276,Flight,26,26-50% - Promotion forte,115,1692,5,5,Low,1,Livré à temps,155.4054,40.4054,40.4054,8.46,13.0374,-21.4974,-0.1383,2,Moyen
277,Flight,65,>50% - Liquidation,136,1962,2,4,Low,1,Livré à temps,388.5714,252.5714,252.5714,9.81,32.5984,-42.4084,-0.1091,3,Moyen
278,Flight,21,11-25% - Remise significative,212,3307,4,4,Low,1,Livré à temps,268.3544,56.3544,56.3544,16.535,22.513,-39.048,-0.1455,0,Faible
279,Flight,24,11-25% - Remise significative,171,1304,3,4,Low,1,Livré à temps,225.0,54.0,54.0,6.52,18.8759,-25.3959,-0.1129,0,Faible
280,Flight,60,>50% - Liquidation,151,1925,1,3,Low,1,Livré à temps,377.5,226.5,226.5,9.625,31.6696,-41.2946,-0.1094,3,Moyen
281,Flight,39,26-50% - Promotion forte,205,3062,1,3,Medium,1,Livré à temps,336.0656,131.0656,131.0656,15.31,28.1935,-43.5035,-0.1294,2,Moyen
282,Flight,23,11-25% - Remise significative,147,1132,4,5,Medium,1,Livré à temps,190.9091,43.9091,43.9091,5.66,16.0159,-21.6759,-0.1135,1,Faible
283,Flight,29,26-50% - Promotion forte,155,1712,3,3,Low,1,Livré à temps,218.3099,63.3099,63.3099,8.56,18.3146,-26.8746,-0.1231,1,Faible
284,Flight,20,11-25% - Remise significative,165,1150,4,5,Low,1,Livré à temps,206.25,41.25,41.25,5.75,17.3029,-23.0529,-0.1118,1,Faible
285,Flight,32,26-50% - Promotion forte,230,3249,5,5,Low,1,Livré à temps,338.2353,108.2353,108.2353,16.245,28.3755,-44.6205,-0.1319,2,Moyen
286,Flight,13,11-25% - Remise significative,181,2309,4,2,Medium,1,Livré à temps,208.046,27.046,27.046,11.545,17.4536,-28.9986,-0.1394,0,Faible
287,Flight,55,>50% - Liquidation,234,3308,3,5,Low,1,Livré à temps,520.0,286.0,286.0,16.54,43.6243,-60.1643,-0.1157,3,Moyen
288,Flight,34,26-50% - Promotion forte,149,1977,4,4,Low,1,Livré à temps,225.7576,76.7576,76.7576,9.885,18.9395,-28.8245,-0.1277,1,Faible
289,Flight,44,26-50% - Promotion forte,156,1561,5,5,Low,1,Livré à temps,278.5714,122.5714,122.5714,7.805,23.3702,-31.1752,-0.1119,2,Moyen
290,Flight,59,>50% - Liquidation,172,1858,2,4,Medium,1,Livré à temps,419.5122,247.5122,247.5122,9.29,35.1941,-44.4841,-0.106,3,Moyen
291,Flight,12,11-25% - Remise significative,270,3279,4,4,Low,1,Livré à temps,306.8182,36.8182,36.8182,16.395,25.7399,-42.1349,-0.1373,0,Faible
292,Ship,23,11-25% - Remise significative,206,3807,1,4,Medium,1,Livré à temps,267.5325,61.5325,61.5325,7.614,22.4441,-30.0581,-0.1124,1,Faible
293,Ship,40,26-50% - Promotion forte,211,3106,3,4,Medium,1,Livré à temps,351.6667,140.6667,140.6667,6.212,29.5023,-35.7143,-0.1016,1,Faible
294,Ship,62,>50% - Liquidation,136,1090,2,3,Low,1,Livré à temps,357.8947,221.8947,221.8947,2.18,30.0248,-32.2048,-0.09,3,Moyen
295,Ship,52,>50% - Liquidation,186,3981,1,5,High,1,Livré à temps,387.5,201.5,201.5,7.962,32.5085,-40.4705,-0.1044,4,Élevé
296,Ship,62,>50% - Liquidation,202,3398,1,3,Medium,1,Livré à temps,531.5789,329.5789,329.5789,6.796,44.5957,-51.3917,-0.0967,3,Moyen
297,Ship,12,11-25% - Remise significative,183,3646,2,4,Medium,1,Livré à temps,207.9545,24.9545,24.9545,7.292,17.4459,-24.7379,-0.119,1,Faible
298,Ship,36,26-50% - Promotion forte,232,2861,4,4,Low,1,Livré à temps,362.5,130.5,130.5,5.722,30.4112,-36.1332,-0.0997,1,Faible
299,Ship,52,>50% - Liquidation,147,1129,2,4,Medium,1,Livré à temps,306.25,159.25,159.25,2.258,25.6922,-27.9502,-0.0913,3,Moyen
300,Ship,20,11-25% - Remise significative,136,1531,3,4,Medium,1,Livré à temps,170.0,34.0,34.0,3.062,14.2618,-17.3238,-0.1019,0,Faible
301,Ship,43,26-50% - Promotion forte,127,1446,3,5,Low,1,Livré à temps,222.807,95.807,95.807,2.892,18.6919,-21.5839,-0.0969,2,Moyen
302,Ship,35,26-50% - Promotion forte,202,3695,5,4,Medium,1,Livré à temps,310.7692,108.7692,108.7692,7.39,26.0713,-33.4613,-0.1077,1,Faible
303,Ship,57,>50% - Liquidation,241,3671,4,3,Low,1,Livré à temps,560.4651,319.4651,319.4651,7.342,47.019,-54.361,-0.097,2,Moyen
304,Ship,55,>50% - Liquidation,222,3833,3,4,Medium,1,Livré à temps,493.3333,271.3333,271.3333,7.666,41.3872,-49.0532,-0.0994,2,Moyen
305,Ship,12,11-25% - Remise significative,183,2777,2,3,Medium,1,Livré à temps,207.9545,24.9545,24.9545,5.554,17.4459,-22.9999,-0.1106,1,Faible
306,Ship,36,26-50% - Promotion forte,249,3769,4,4,Medium,1,Livré à temps,389.0625,140.0625,140.0625,7.538,32.6396,-40.1776,-0.1033,1,Faible
307,Ship,59,>50% - Liquidation,243,3838,1,3,High,1,Livré à temps,592.6829,349.6829,349.6829,7.676,49.7219,-57.3979,-0.0968,3,Moyen
308,Ship,9,1-10% - Remise légère,163,1257,3,3,Medium,1,Livré à temps,179.1209,16.1209,16.1209,2.514,15.027,-17.541,-0.0979,0,Faible
309,Ship,11,11-25% - Remise significative,165,1596,2,4,High,1,Livré à temps,185.3933,20.3933,20.3933,3.192,15.5532,-18.7452,-0.1011,1,Faible
310,Ship,53,>50% - Liquidation,266,3089,5,5,Medium,1,Livré à temps,565.9574,299.9574,299.9574,6.178,47.4798,-53.6578,-0.0948,3,Moyen
311,Ship,48,26-50% - Promotion forte,193,3909,4,3,Medium,1,Livré à temps,371.1538,178.1538,178.1538,7.818,31.1372,-38.9552,-0.105,1,Faible
312,Ship,56,>50% - Liquidation,154,1136,2,3,Low,1,Livré à temps,350.0,196.0,196.0,2.272,29.3625,-31.6345,-0.0904,3,Moyen
313,Ship,51,>50% - Liquidation,140,1046,3,3,Medium,1,Livré à temps,285.7143,145.7143,145.7143,2.092,23.9694,-26.0614,-0.0912,2,Moyen
314,Ship,38,26-50% - Promotion forte,272,3705,3,4,Medium,1,Livré à temps,438.7097,166.7097,166.7097,7.41,36.8046,-44.2146,-0.1008,1,Faible
315,Ship,20,11-25% - Remise significative,143,1654,2,4,Medium,1,Livré à temps,178.75,35.75,35.75,3.308,14.9959,-18.3039,-0.1024,1,Faible
316,Ship,30,26-50% - Promotion forte,138,1805,2,4,Low,1,Livré à temps,197.1429,59.1429,59.1429,3.61,16.5389,-20.1489,-0.1022,2,Moyen
317,Ship,17,11-25% - Remise significative,238,3358,2,4,High,1,Livré à temps,286.747,48.747,48.747,6.716,24.056,-30.772,-0.1073,1,Faible
318,Ship,31,26-50% - Promotion forte,273,2373,5,4,Medium,1,Livré à temps,395.6522,122.6522,122.6522,4.746,33.1924,-37.9384,-0.0959,1,Faible
319,Ship,27,26-50% - Promotion forte,200,2551,1,3,Medium,1,Livré à temps,273.9726,73.9726,73.9726,5.102,22.9844,-28.0864,-0.1025,2,Moyen
320,Ship,39,26-50% - Promotion forte,213,2381,5,4,Low,1,Livré à temps,349.1803,136.1803,136.1803,4.762,29.2937,-34.0557,-0.0975,1,Faible
321,Ship,15,11-25% - Remise significative,224,2701,4,3,Medium,1,Livré à temps,263.5294,39.5294,39.5294,5.402,22.1082,-27.5102,-0.1044,0,Faible
322,Ship,12,11-25% - Remise significative,141,1672,5,4,Medium,1,Livré à temps,160.2273,19.2273,19.2273,3.344,13.4419,-16.7859,-0.1048,0,Faible
323,Ship,46,26-50% - Promotion forte,150,1040,3,3,Low,1,Livré à temps,277.7778,127.7778,127.7778,2.08,23.3036,-25.3836,-0.0914,1,Faible
324,Ship,33,26-50% - Promotion forte,192,2818,1,3,Low,1,Livré à temps,286.5672,94.5672,94.5672,5.636,24.041,-29.677,-0.1036,2,Moyen
325,Ship,24,11-25% - Remise significative,279,3440,1,5,Medium,1,Livré à temps,367.1053,88.1053,88.1053,6.88,30.7975,-37.6775,-0.1026,2,Moyen
326,Ship,30,26-50% - Promotion forte,246,3748,4,3,Medium,1,Livré à temps,351.4286,105.4286,105.4286,7.496,29.4824,-36.9784,-0.1052,1,Faible
327,Ship,52,>50% - Liquidation,173,1587,4,3,Medium,1,Livré à temps,360.4167,187.4167,187.4167,3.174,30.2364,-33.4104,-0.0927,2,Moyen
328,Ship,59,>50% - Liquidation,233,2358,4,4,Medium,1,Livré à temps,568.2927,335.2927,335.2927,4.716,47.6757,-52.3917,-0.0922,2,Moyen
