StockCode,description,abc_class,bcg_quadrant,quantity_sold,total_revenue,avg_unit_price,suggested_price,elasticity,elasticity_profile,return_rate_qty,peak_month,pricing_action,estimated_gain_5pct
23207,LUNCH BAG ALPHABET DESIGN,A,Étoile,5863.0,10154.0,1.9909656084656082,1.9909656084656082,,Non calculable,0.07641139348456422,2011-05,Mettre en avant et sécuriser le stock,0.0
22659,LUNCH BOX I LOVE LONDON,A,Vache à lait,5146.0,10141.125,2.3154016620498616,2.3154016620498616,,Non calculable,0.06257287213369607,2010-12,Surveiller sans action urgente,0.0
23200,JUMBO BAG PEARS,A,Étoile,4764.0,10103.005000000001,2.4302508361204014,2.4302508361204014,,Non calculable,0.028127623845507977,2011-09,Mettre en avant et sécuriser le stock,0.0
71477,COLOURED GLASS STAR T-LIGHT HOLDER,A,Étoile,3017.0,10012.305,4.023260188087774,4.023260188087774,,Non calculable,0.4070268478621147,2011-11,Vérifier qualité / description avant promotion,0.0
21481,FAWN BLUE HOT WATER BOTTLE,A,Étoile,2788.0,9919.61,4.091,4.091,,Non calculable,0.03156384505021521,2010-12,Mettre en avant et sécuriser le stock,0.0
22941,CHRISTMAS LIGHTS 10 REINDEER,A,Étoile,1208.0,9904.449999999999,8.409163987138264,8.409163987138264,,Non calculable,0.042218543046357616,2011-11,Mettre en avant et sécuriser le stock,0.0
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,A,Étoile,2426.0,9899.61,4.931106471816284,4.931106471816284,,Non calculable,0.016900247320692497,2011-06,Mettre en avant et sécuriser le stock,0.0
21915,RED  HARMONICA IN BOX ,A,Étoile,7656.0,9898.22,1.4255722891566265,1.4255722891566265,,Non calculable,0.008228840125391849,2011-10,Mettre en avant et sécuriser le stock,0.0
22866,HAND WARMER SCOTTY DOG DESIGN,A,Étoile,4488.5,9833.715,2.3365124555160146,2.3365124555160146,,Non calculable,0.02205636626935502,2011-11,Mettre en avant et sécuriser le stock,0.0
23108,SET OF 10 LED DOLLY LIGHTS,A,Étoile,1675.5,9830.68,6.254906166219839,6.254906166219839,,Non calculable,0.03819755296926291,2011-05,Mettre en avant et sécuriser le stock,0.0
22900,SET 2 TEA TOWELS I LOVE LONDON ,A,Vache à lait,2940.0,9749.525,3.734585635359116,3.734585635359116,,Non calculable,0.07346938775510205,2011-11,Surveiller sans action urgente,0.0
47590B,PINK HAPPY BIRTHDAY BUNTING,A,Vache à lait,1836.0,9711.6,5.643908629441624,5.643908629441624,,Non calculable,0.014161220043572984,2011-05,Surveiller sans action urgente,0.0
22607,WOODEN ROUNDERS GARDEN SET ,A,Vache à lait,1145.0,9674.289999999999,8.448217270194986,8.448217270194986,,Non calculable,0.0034934497816593887,2011-05,Surveiller sans action urgente,0.0
22554,PLASTERS IN TIN WOODLAND ANIMALS,A,Étoile,5621.0,9615.27,1.9113445378151261,1.9113445378151261,,Non calculable,0.0051592243373065295,2011-11,Mettre en avant et sécuriser le stock,0.0
84997B,CHILDRENS CUTLERY RETROSPOT RED ,A,Vache à lait,2417.5,9593.155,4.370267379679144,4.370267379679144,,Non calculable,0.0140641158221303,2011-01,Surveiller sans action urgente,0.0
22568,FELTCRAFT CUSHION OWL,A,Étoile,2539.5,9588.325,4.162959830866807,4.162959830866807,,Non calculable,0.06221697184485135,2011-11,Mettre en avant et sécuriser le stock,0.0
22087,PAPER BUNTING WHITE LACE,A,Vache à lait,3181.5,9572.705,3.396042296072508,3.396042296072508,,Non calculable,0.023888103096023888,2011-04,Surveiller sans action urgente,0.0
22622,BOX OF VINTAGE ALPHABET BLOCKS,A,Étoile,1132.0,9565.4,8.45,8.45,,Non calculable,0.011484098939929329,2010-12,Mettre en avant et sécuriser le stock,0.0
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,A,Étoile,1272.5,9558.755000000001,7.888707224334601,7.888707224334601,,Non calculable,0.032220039292730845,2011-11,Mettre en avant et sécuriser le stock,0.0
48185,DOORMAT FAIRY CAKE,A,Vache à lait,1312.0,9527.57,7.988797814207651,7.988797814207651,,Non calculable,0.5137195121951219,2011-03,Vérifier qualité / description avant promotion,0.0
47566B,TEA TIME PARTY BUNTING,A,Vache à lait,1985.5,9526.395,5.321092896174863,5.321092896174863,,Non calculable,0.7171996978091161,2011-05,Vérifier qualité / description avant promotion,0.0
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",A,Vache à lait,1823.5,9433.375,6.393548387096773,6.393548387096773,,Non calculable,0.008774335069920482,2011-08,Surveiller sans action urgente,0.0
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,A,Étoile,2877.0,9427.81,3.5106250000000006,3.5106250000000006,,Non calculable,0.010427528675703858,2011-11,Mettre en avant et sécuriser le stock,0.0
22692,DOORMAT WELCOME TO OUR HOME,A,Vache à lait,1250.5,9405.05,7.997133182844244,7.997133182844244,,Non calculable,0.0023990403838464614,2011-01,Surveiller sans action urgente,0.0
22730,ALARM CLOCK BAKELIKE IVORY,A,Étoile,2355.0,9395.205,4.417937062937063,4.417937062937063,,Non calculable,0.01740976645435244,2011-11,Mettre en avant et sécuriser le stock,0.0
20723,STRAWBERRY CHARLOTTE BAG,A,Étoile,7131.0,9357.76,1.2022176308539945,1.2022176308539945,,Non calculable,0.01051745898190997,2011-11,Mettre en avant et sécuriser le stock,0.0
22551,PLASTERS IN TIN SPACEBOY,A,Étoile,5495.0,9291.16,1.864023494860499,1.864023494860499,,Non calculable,0.005277525022747953,2011-11,Mettre en avant et sécuriser le stock,0.0
23343,JUMBO BAG VINTAGE CHRISTMAS ,A,Vache à lait,4157.0,9214.125,2.417366255144033,2.417366255144033,,Non calculable,0.06519124368535001,2011-11,Surveiller sans action urgente,0.0
22617,BAKING SET SPACEBOY DESIGN,A,Étoile,1878.5,9188.325,5.248286937901499,5.248286937901499,,Non calculable,0.015437849347883949,2011-11,Mettre en avant et sécuriser le stock,0.0
22456,NATURAL SLATE CHALKBOARD LARGE ,A,Étoile,1719.5,9093.575,6.135744234800838,6.135744234800838,,Non calculable,0.039546379761558594,2011-10,Mettre en avant et sécuriser le stock,0.0
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,A,Vache à lait,1166.5,9067.205,8.346623036649214,8.346623036649214,,Non calculable,0.09429918559794256,2011-03,Surveiller sans action urgente,0.0
21936,RED RETROSPOT PICNIC BAG,A,Vache à lait,2960.0,9050.84,3.7098496240601504,3.7098496240601504,,Non calculable,0.01891891891891892,2011-05,Surveiller sans action urgente,0.0
22356,CHARLOTTE BAG PINK POLKADOT,A,Étoile,6991.0,8988.095,1.252092715231788,1.252092715231788,,Non calculable,0.0380489200400515,2011-11,Mettre en avant et sécuriser le stock,0.0
22169,FAMILY ALBUM WHITE PICTURE FRAME,A,Étoile,1121.5,8973.23,8.327365591397848,8.327365591397848,,Non calculable,0.026749888542131076,2011-09,Mettre en avant et sécuriser le stock,0.0
23208,LUNCH BAG VINTAGE LEAF DESIGN,A,Étoile,5307.5,8972.985,1.9362038404726736,1.9362038404726736,,Non calculable,0.013754121526142252,2011-05,Mettre en avant et sécuriser le stock,0.0
47590A,BLUE HAPPY BIRTHDAY BUNTING,A,Vache à lait,1662.0,8886.300000000001,5.671538461538462,5.671538461538462,,Non calculable,0.01444043321299639,2011-05,Surveiller sans action urgente,0.0
22621,TRADITIONAL KNITTING NANCY,A,Étoile,5237.5,8785.025,1.8817932148626817,1.8817932148626817,,Non calculable,0.009737470167064438,2011-11,Mettre en avant et sécuriser le stock,0.0
22191,IVORY DINER WALL CLOCK,A,Étoile,1062.5,8781.724999999999,8.415550239234449,8.415550239234449,,Non calculable,0.32376470588235295,2011-09,Vérifier qualité / description avant promotion,0.0
23077,DOUGHNUT LIP GLOSS ,A,Étoile,6907.5,8758.725,1.345436046511628,1.345436046511628,,Non calculable,0.008686210640608035,2011-11,Mettre en avant et sécuriser le stock,0.0
21314,SMALL GLASS HEART TRINKET POT,A,Vache à lait,3690.0,8739.255000000001,2.8415313653136534,2.8415313653136534,,Non calculable,0.03766937669376694,2010-12,Surveiller sans action urgente,0.0
82600,N0 SINGING METAL SIGN,A,Étoile,4001.5,8579.630000000001,2.5495810564663026,2.5495810564663026,,Non calculable,0.00949643883543671,2011-09,Mettre en avant et sécuriser le stock,0.0
22556,PLASTERS IN TIN CIRCUS PARADE ,A,Étoile,5082.5,8498.185,1.7862045060658576,1.7862045060658576,,Non calculable,0.012985735366453517,2011-11,Mettre en avant et sécuriser le stock,0.0
22662,LUNCH BAG DOLLY GIRL DESIGN,A,Étoile,4944.0,8377.43,1.9342608695652173,1.9342608695652173,,Non calculable,0.003236245954692557,2011-08,Mettre en avant et sécuriser le stock,0.0
22619,SET OF 6 SOLDIER SKITTLES,A,Étoile,2019.5,8327.285,4.664125560538116,4.664125560538116,,Non calculable,0.0019806882891804903,2011-11,Mettre en avant et sécuriser le stock,0.0
23300,GARDENERS KNEELING PAD CUP OF TEA ,A,Étoile,4769.0,8305.935,1.9087597911227152,1.9087597911227152,,Non calculable,0.03187250996015936,2011-11,Mettre en avant et sécuriser le stock,0.0
22041,"RECORD FRAME 7"" SINGLE SIZE ",A,Étoile,2910.0,8276.785,3.676493150684932,3.676493150684932,,Non calculable,0.013058419243986255,2011-09,Mettre en avant et sécuriser le stock,0.0
84375,SET OF 20 KIDS COOKIE CUTTERS,A,Vache à lait,3736.5,8242.325,2.518560460652591,2.518560460652591,,Non calculable,0.0034791917569918372,2011-11,Surveiller sans action urgente,0.0
21155,RED RETROSPOT PEG BAG,A,Étoile,2646.5,8219.675,3.131690427698574,3.131690427698574,,Non calculable,0.08993009635367466,2011-05,Mettre en avant et sécuriser le stock,0.0
20679,EDWARDIAN PARASOL RED,A,Étoile,1408.5,8217.425000000001,6.313761467889908,6.313761467889908,,Non calculable,0.006389776357827476,2011-10,Mettre en avant et sécuriser le stock,0.0
21218,RED SPOTTY BISCUIT TIN,A,Vache à lait,1848.0,8214.22,5.908291457286432,5.908291457286432,,Non calculable,0.026515151515151516,2011-11,Surveiller sans action urgente,0.0
22144,CHRISTMAS CRAFT LITTLE FRIENDS,A,Étoile,3445.5,8171.96,2.5802712477396024,2.5802712477396024,,Non calculable,0.012770280075460745,2011-11,Mettre en avant et sécuriser le stock,0.0
23322,LARGE WHITE HEART OF WICKER,A,Vache à lait,2746.5,8158.975,3.1351398601398603,3.1351398601398603,,Non calculable,0.022938285090114693,2011-11,Surveiller sans action urgente,0.0
21790,VINTAGE SNAP CARDS,A,Étoile,9155.0,8153.764999999999,1.0157754010695188,1.0665641711229947,-0.3433255145782834,Inélastique,0.009284543965046422,2011-11,Tester une hausse de prix de 3 à 5 %,407.68825
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,A,Vache à lait,8805.0,8144.085,1.0935721393034825,1.1482507462686566,-0.6277177194068427,Inélastique,0.0019307211811470755,2011-03,Tester une hausse de prix de 3 à 5 %,407.20425
35970,ZINC FOLKART SLEIGH BELLS,A,Étoile,4143.5,8142.145,2.4164301075268813,2.4164301075268813,,Non calculable,0.017617955834439484,2011-11,Mettre en avant et sécuriser le stock,0.0
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,A,Vache à lait,963.5,8141.575,8.45,8.45,,Non calculable,0.024909185262065387,2011-03,Surveiller sans action urgente,0.0
21217,RED RETROSPOT ROUND CAKE TINS,A,Vache à lait,957.5,8090.875,8.45,8.45,,Non calculable,0.009399477806788513,2011-03,Surveiller sans action urgente,0.0
85014B,RED RETROSPOT UMBRELLA,A,Étoile,1388.0,8058.6,6.257142857142857,6.257142857142857,,Non calculable,0.001440922190201729,2011-10,Mettre en avant et sécuriser le stock,0.0
84997C,CHILDRENS CUTLERY POLKADOT BLUE,A,Étoile,2015.5,8018.225,4.257492537313433,4.257492537313433,,Non calculable,0.002976928801786157,2011-01,Mettre en avant et sécuriser le stock,0.0
21484,CHICK GREY HOT WATER BOTTLE,A,Étoile,1762.5,7981.075,5.1400243902439025,5.1400243902439025,,Non calculable,0.02723404255319149,2010-12,Mettre en avant et sécuriser le stock,0.0
23174,REGENCY SUGAR BOWL GREEN,A,Étoile,1891.0,7969.63,4.795123456790124,4.795123456790124,,Non calculable,0.046536224219989424,2011-05,Mettre en avant et sécuriser le stock,0.0
22507,MEMO BOARD RETROSPOT  DESIGN,A,Étoile,1575.0,7959.085,5.738496732026143,5.738496732026143,,Non calculable,0.0044444444444444444,2011-11,Mettre en avant et sécuriser le stock,0.0
21914,BLUE HARMONICA IN BOX ,A,Étoile,6044.5,7948.525,1.4315409836065573,1.4315409836065573,,Non calculable,0.005955827611878567,2011-11,Mettre en avant et sécuriser le stock,0.0
22844,VINTAGE CREAM DOG FOOD CONTAINER,A,Vache à lait,962.5,7904.87,8.418349282296651,8.418349282296651,,Non calculable,0.02909090909090909,2011-03,Surveiller sans action urgente,0.0
23170,REGENCY TEA PLATE ROSES ,A,Étoile,4655.0,7899.85,2.075707865168539,2.075707865168539,,Non calculable,0.15424274973147153,2011-05,Mettre en avant et sécuriser le stock,0.0
23076,ICE CREAM SUNDAE LIP GLOSS,A,Étoile,6282.0,7889.19,1.35028880866426,1.35028880866426,,Non calculable,0.004457179242279528,2011-11,Mettre en avant et sécuriser le stock,0.0
22766,PHOTO FRAME CORNICE,A,Vache à lait,2627.5,7872.490000000001,3.213877952755906,3.213877952755906,,Non calculable,0.01560418648905804,2011-09,Surveiller sans action urgente,0.0
22192,BLUE DINER WALL CLOCK,A,Étoile,946.5,7826.325,8.414931506849314,8.414931506849314,,Non calculable,0.022187004754358162,2011-07,Mettre en avant et sécuriser le stock,0.0
71053,WHITE MOROCCAN METAL LANTERN,A,Étoile,1773.5,7809.235,4.824294117647058,4.824294117647058,,Non calculable,0.02199041443473358,2011-09,Mettre en avant et sécuriser le stock,0.0
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,A,Étoile,6116.0,7787.735,1.4859344262295082,1.4859344262295082,,Non calculable,0.011772400261608895,2011-11,Mettre en avant et sécuriser le stock,0.0
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,A,Étoile,5442.0,7746.635,1.5675615212527965,1.5675615212527965,,Non calculable,0.005512679162072767,2011-09,Mettre en avant et sécuriser le stock,0.0
22654,DELUXE SEWING KIT ,A,Vache à lait,1205.0,7691.42,6.6749090909090905,6.6749090909090905,,Non calculable,0.027385892116182572,2010-12,Surveiller sans action urgente,0.0
22795,SWEETHEART RECIPE BOOK STAND,A,Étoile,1152.5,7679.575,7.062398921832885,7.062398921832885,,Non calculable,0.01475054229934924,2010-12,Mettre en avant et sécuriser le stock,0.0
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,A,Étoile,1970.0,7636.73,4.116951754385965,4.116951754385965,,Non calculable,0.0,2011-11,Mettre en avant et sécuriser le stock,0.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,A,Vache à lait,2923.5,7615.43,3.130447504302926,3.130447504302926,,Non calculable,0.004788780571233111,2011-05,Surveiller sans action urgente,0.0
22725,ALARM CLOCK BAKELIKE CHOCOLATE,A,Étoile,1821.0,7610.11,4.77479262672811,4.77479262672811,,Non calculable,0.026359143327841845,2011-10,Mettre en avant et sécuriser le stock,0.0
20711,JUMBO BAG TOYS ,A,Vache à lait,3033.0,7606.56,3.1267175572519084,3.1267175572519084,,Non calculable,0.007253544345532476,2011-05,Surveiller sans action urgente,0.0
22633,HAND WARMER UNION JACK,A,Étoile,3598.5,7590.705000000001,2.1974036511156188,2.1974036511156188,,Non calculable,0.0072252327358621644,2011-11,Mettre en avant et sécuriser le stock,0.0
22729,ALARM CLOCK BAKELIKE ORANGE,A,Vache à lait,1887.0,7590.67,4.5142699115044245,4.5142699115044245,,Non calculable,0.016428192898781134,2011-09,Surveiller sans action urgente,0.0
22149,FELTCRAFT 6 FLOWER FRIENDS,A,Vache à lait,3467.5,7535.705,2.455298372513562,2.455298372513562,,Non calculable,0.17966834895457823,2010-12,Surveiller sans action urgente,0.0
22847,BREAD BIN DINER STYLE IVORY,A,Étoile,886.5,7490.924999999999,8.45,8.45,,Non calculable,0.048505358150028204,2011-09,Mettre en avant et sécuriser le stock,0.0
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,A,Étoile,2288.5,7354.275000000001,3.8380321285140564,3.8380321285140564,,Non calculable,0.044133712038453135,2011-08,Mettre en avant et sécuriser le stock,0.0
23082,SET 6 PAPER TABLE LANTERN HEARTS ,A,Étoile,1959.0,7344.75,4.093564356435643,4.093564356435643,,Non calculable,0.014293006636038795,2011-11,Mettre en avant et sécuriser le stock,0.0
20972,PINK CREAM FELT CRAFT TRINKET BOX ,A,Étoile,5619.0,7249.315,1.4245659163987139,1.4245659163987139,,Non calculable,0.004271222637479978,2011-11,Mettre en avant et sécuriser le stock,0.0
22570,FELTCRAFT CUSHION RABBIT,A,Vache à lait,1919.0,7248.84,4.297686375321336,4.297686375321336,,Non calculable,0.12767066180302242,2010-12,Surveiller sans action urgente,0.0
22424,ENAMEL BREAD BIN CREAM,A,Étoile,858.0,7241.549999999999,8.449339207048457,8.449339207048457,,Non calculable,0.03263403263403263,2011-05,Mettre en avant et sécuriser le stock,0.0
22966,GINGERBREAD MAN COOKIE CUTTER,A,Étoile,5629.0,7227.275,1.4521260997067449,1.4521260997067449,,Non calculable,0.0008882572392965003,2011-11,Mettre en avant et sécuriser le stock,0.0
21174,POTTERING IN THE SHED METAL SIGN,A,Étoile,3206.0,7187.455,2.6952573529411765,2.6952573529411765,,Non calculable,0.0,2011-09,Mettre en avant et sécuriser le stock,0.0
22555,PLASTERS IN TIN STRONGMAN,A,Étoile,4256.5,7135.455,1.8509351145038169,1.8509351145038169,,Non calculable,0.004933630917420416,2011-11,Mettre en avant et sécuriser le stock,0.0
23319,BOX OF 6 MINI 50'S CRACKERS,A,Vache à lait,2845.5,7133.54,2.651167883211679,2.651167883211679,,Non calculable,0.040766121946933756,2011-11,Surveiller sans action urgente,0.0
23321,SMALL WHITE HEART OF WICKER,A,Vache à lait,4165.0,7116.49,1.7480124223602485,1.7480124223602485,,Non calculable,0.00936374549819928,2011-11,Surveiller sans action urgente,0.0
23256,CHILDRENS CUTLERY SPACEBOY ,A,Étoile,1686.0,7051.62,4.463064516129032,4.463064516129032,,Non calculable,0.05219454329774614,2011-06,Mettre en avant et sécuriser le stock,0.0
22561,WOODEN SCHOOL COLOURING SET,A,Étoile,4190.5,7049.345,1.777737556561086,1.777737556561086,,Non calculable,0.06586326214055602,2011-11,Mettre en avant et sécuriser le stock,0.0
85150,LADIES & GENTLEMEN METAL SIGN,A,Vache à lait,2772.5,7031.79,3.0745511482254697,3.0745511482254697,,Non calculable,0.0018034265103697023,2011-09,Surveiller sans action urgente,0.0
22804,PINK HANGING HEART T-LIGHT HOLDER,A,Vache à lait,2445.5,7010.575000000001,3.1792708333333337,3.1792708333333337,,Non calculable,0.071968922510734,2011-01,Surveiller sans action urgente,0.0
22627,MINT KITCHEN SCALES,A,Étoile,844.5,7009.535,8.403809523809523,8.403809523809523,,Non calculable,0.017761989342806393,2011-06,Mettre en avant et sécuriser le stock,0.0
23080,RED METAL BOX TOP SECRET,A,Étoile,869.5,6978.55,8.242337164750959,8.242337164750959,,Non calculable,0.012650948821161587,2011-11,Mettre en avant et sécuriser le stock,0.0
21136,PAINTED METAL PEARS ASSORTED,A,Étoile,4155.0,6943.985,1.7170744680851064,1.7170744680851064,,Non calculable,0.0021660649819494585,2011-11,Mettre en avant et sécuriser le stock,0.0
22158,3 HEARTS HANGING DECORATION RUSTIC,A,Étoile,2261.5,6942.455,3.352964169381108,3.352964169381108,,Non calculable,0.011054609772275039,2011-11,Mettre en avant et sécuriser le stock,0.0
21791,VINTAGE HEADS AND TAILS CARD GAME ,A,Étoile,5257.0,6921.35,1.5057937806873976,1.5057937806873976,,Non calculable,0.0068480121742438655,2011-11,Mettre en avant et sécuriser le stock,0.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,A,Vache à lait,4704.0,6903.28,1.7178818443804036,1.7178818443804036,,Non calculable,0.013392857142857142,2011-11,Surveiller sans action urgente,0.0
23318,BOX OF 6 MINI VINTAGE CRACKERS,A,Vache à lait,2740.5,6891.555,2.7416492146596863,2.7416492146596863,,Non calculable,0.06130268199233716,2011-11,Surveiller sans action urgente,0.0
23078,ICE CREAM PEN LIP GLOSS ,A,Étoile,5391.0,6881.905,1.4267315175097277,1.4267315175097277,,Non calculable,0.008903728436282694,2011-11,Mettre en avant et sécuriser le stock,0.0
