StockCode,description,product_category,rank_revenue,total_revenue,cumulative_revenue_pct,abc_class,sku_count,cumulative_sku_count,cumulative_sku_pct
21136,PAINTED METAL PEARS ASSORTED,Other,234,6943.985,45.390778204113225,A,1,234,5.977011494252873
22158,3 HEARTS HANGING DECORATION RUSTIC,Home Decor,235,6942.455,45.486541085470904,A,1,235,6.002554278416347
21791,VINTAGE HEADS AND TAILS CARD GAME ,Stationery,236,6921.35,45.58201284854102,A,1,236,6.028097062579821
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,Other,237,6903.28,45.6772353575265,A,1,237,6.0536398467432955
23318,BOX OF 6 MINI VINTAGE CRACKERS,Stationery,238,6891.555,45.77229613413001,A,1,238,6.079182630906769
23078,ICE CREAM PEN LIP GLOSS ,Other,239,6881.905,45.867223800500156,A,1,239,6.104725415070242
48188,DOORMAT WELCOME PUPPIES,Other,240,6870.38,45.961992493249646,A,1,240,6.130268199233716
15036,ASSORTED COLOURS SILK FAN,Other,241,6812.075,46.05595693810735,A,1,241,6.15581098339719
22667,RECIPE BOX RETROSPOT ,Bags & Packaging,242,6809.625000000001,46.149887588138974,A,1,242,6.1813537675606645
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,Home Decor,243,6801.49,46.24370602555418,A,1,243,6.206896551724138
22970,LONDON BUS COFFEE MUG,Kitchen & Tableware,244,6729.3,46.33652868807345,A,1,244,6.232439335887611
22569,FELTCRAFT CUSHION BUTTERFLY,Textile,245,6727.745,46.42932990122351,A,1,245,6.257982120051085
23581,JUMBO BAG PAISLEY PARK,Bags & Packaging,246,6707.08,46.5218460653609,A,1,246,6.283524904214559
22690,DOORMAT HOME SWEET HOME BLUE ,Home Decor,247,6673.07,46.613893102137006,A,1,247,6.309067688378034
82582,AREA PATROLLED METAL SIGN,Home Decor,248,6663.435,46.70580723558685,A,1,248,6.334610472541508
23493,VINTAGE DOILY TRAVEL SEWING KIT,Stationery,249,6622.08,46.7971509261662,A,1,249,6.360153256704981
22605,WOODEN CROQUET GARDEN SET,Other,250,6607.9,46.888299020568454,A,1,250,6.385696040868455
22487,WHITE WOOD GARDEN PLANT LADDER,Other,251,6595.224999999999,46.979272278472486,A,1,251,6.411238825031928
23320,GIANT 50'S CHRISTMAS CRACKER,Christmas,252,6565.02,47.06982889444923,A,1,252,6.436781609195402
23169,CLASSIC GLASS COOKIE JAR,Other,253,6561.59,47.16033819766944,A,1,253,6.462324393358876
22632,HAND WARMER RED RETROSPOT,Other,254,6532.415000000001,47.25044506658312,A,1,254,6.487867177522349
22652,TRAVEL SEWING KIT,Other,255,6508.62,47.34022371186958,A,1,255,6.513409961685824
23171,REGENCY TEA PLATE GREEN ,Kitchen & Tableware,256,6505.865,47.42996435521895,A,1,256,6.538952745849298
22750,FELTCRAFT PRINCESS LOLA DOLL,Toys & Kids,257,6505.34,47.51969775681987,A,1,257,6.564495530012772
23439,HAND WARMER RED LOVE HEART,Home Decor,258,6477.635,47.6090490010099,A,1,258,6.590038314176246
23238,SET OF 4 KNICK KNACK TINS LONDON ,Other,259,6462.86,47.698196441707935,A,1,259,6.615581098339719
22367,CHILDRENS APRON SPACEBOY DESIGN,Home Decor,260,6430.305,47.78689482503324,A,1,260,6.641123882503193
84378,SET OF 3 HEART COOKIE CUTTERS,Home Decor,261,6423.625,47.87550106573069,A,1,261,6.666666666666667
21922,UNION STRIPE WITH FRINGE  HAMMOCK,Accessories,262,6421.025000000001,47.964071442531065,A,1,262,6.69220945083014
22634,CHILDS BREAKFAST SET SPACEBOY ,Toys & Kids,263,6417.775,48.0525969894601,A,1,263,6.717752234993614
23103,JINGLE BELL HEART DECORATION,Home Decor,264,6413.86,48.141068533636435,A,1,264,6.743295019157087
22560,TRADITIONAL MODELLING CLAY,Other,265,6390.2,48.22921371634944,A,1,265,6.7688378033205625
22557,PLASTERS IN TIN VINTAGE PAISLEY ,Stationery,266,6389.14,48.31734427762749,A,1,266,6.794380587484036
22768,FAMILY PHOTO FRAME CORNICE,Other,267,6378.815,48.405332417852755,A,1,267,6.81992337164751
23311,VINTAGE CHRISTMAS STOCKING ,Christmas,268,6339.7,48.492781013334216,A,1,268,6.845466155810984
23175,REGENCY MILK JUG PINK ,Other,269,6332.525,48.58013063825358,A,1,269,6.871008939974457
84836,ZINC METAL HEART DECORATION,Home Decor,270,6330.57,48.667453296281096,A,1,270,6.896551724137931
21977,PACK OF 60 PINK PAISLEY CAKE CASES,Kitchen & Tableware,271,6305.595,48.75443145398965,A,1,271,6.922094508301405
22580,ADVENT CALENDAR GINGHAM SACK,Christmas,272,6299.72,48.84132857308464,A,1,272,6.947637292464878
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,Bags & Packaging,273,6292.27,48.92812292832072,A,1,273,6.973180076628352
21889,WOODEN BOX OF DOMINOES,Bags & Packaging,274,6270.035,49.01461057826781,A,1,274,6.998722860791827
22492,MINI PAINT SET VINTAGE ,Stationery,275,6268.87,49.101082158430266,A,1,275,7.0242656449553005
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,Other,276,6265.71,49.187510150163966,A,1,276,7.049808429118774
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,Toys & Kids,277,6262.78,49.27389772604443,A,1,277,7.075351213282248
23083,SET 6 PAPER TABLE LANTERN STARS ,Stationery,278,6262.04,49.36027509450804,A,1,278,7.100893997445722
84406B,CREAM CUPID HEARTS COAT HANGER,Home Decor,279,6250.395,49.44649183409419,A,1,279,7.126436781609195
22940,FELTCRAFT CHRISTMAS FAIRY,Christmas,280,6211.905,49.53217765006565,A,1,280,7.151979565772669
22989,SET 2 PANTRY DESIGN TEA TOWELS,Home Decor,281,6211.5,49.617857879545454,A,1,281,7.177522349936143
22791,T-LIGHT GLASS FLUTED ANTIQUE,Other,282,6209.34,49.703508314403074,A,1,282,7.203065134099616
21668,RED STRIPE CERAMIC DRAWER KNOB,Other,283,6201.8099999999995,49.78905488189726,A,1,283,7.228607918263092
22759,SET OF 3 NOTEBOOKS IN PARCEL,Stationery,284,6171.74,49.87418666962803,A,1,284,7.254150702426565
21908,CHOCOLATE THIS WAY METAL SIGN,Home Decor,285,6170.935,49.95930735334452,A,1,285,7.2796934865900385
22505,MEMO BOARD COTTAGE DESIGN,Home Decor,286,6160.26,50.04428078817591,A,1,286,7.305236270753513
23204,CHARLOTTE BAG APPLES DESIGN,Home Decor,287,6156.325,50.12919994437849,A,1,287,7.330779054916986
23283,DOORMAT VINTAGE LEAF,Stationery,288,6150.26,50.21403544114423,A,1,288,7.35632183908046
71459,HANGING JAM JAR T-LIGHT HOLDERS,Home Decor,289,6138.945,50.29871486098869,A,1,289,7.381864623243933
22553,PLASTERS IN TIN SKULLS,Other,290,6133.795,50.38332324272934,A,1,290,7.4074074074074066
22992,REVOLVER WOODEN RULER ,Other,291,6133.415,50.4679263828235,A,1,291,7.432950191570881
22179,SET 10 NIGHT OWL LIGHTS,Other,292,6114.35,50.55226654399549,A,1,292,7.458492975734356
23535,WALL ART BICYCLE SAFETY,Home Decor,293,6096.965,50.63636689984035,A,1,293,7.4840357598978295
23534,WALL ART STOP FOR TEA ,Home Decor,294,6088.49,50.72035035317457,A,1,294,7.509578544061303
20971,PINK BLUE FELT CRAFT TRINKET BOX,Bags & Packaging,295,6087.61,50.80432166795901,A,1,295,7.535121328224776
22784,LANTERN CREAM GAZEBO ,Other,296,6085.05,50.888257670598634,A,1,296,7.560664112388251
21669,BLUE STRIPE CERAMIC DRAWER KNOB,Other,297,6075.275,50.97205883877909,A,1,297,7.586206896551724
84030E,ENGLISH ROSE HOT WATER BOTTLE,Other,298,6048.505,51.05549074675779,A,1,298,7.611749680715198
22109,FULL ENGLISH BREAKFAST PLATE,Kitchen & Tableware,299,6038.43,51.138783682135355,A,1,299,7.637292464878671
21121,SET/10 RED POLKADOT PARTY CANDLES,Home Decor,300,6020.305,51.22182660476893,A,1,300,7.662835249042145
21231,SWEETHEART CERAMIC TRINKET BOX,Home Decor,301,5999.88,51.3045877889034,A,1,301,7.68837803320562
21912,VINTAGE SNAKES & LADDERS,Stationery,302,5992.855,51.387252071546754,A,1,302,7.713920817369094
21533,RETROSPOT LARGE MILK JUG,Other,303,5954.825,51.46939177572642,A,1,303,7.7394636015325675
21623,VINTAGE UNION JACK MEMOBOARD,Stationery,304,5912.429999999999,51.550946691476774,A,1,304,7.765006385696041
21770,OPEN CLOSED METAL SIGN,Home Decor,305,5909.925,51.63246705374167,A,1,305,7.790549169859514
84991,60 TEATIME FAIRY CAKE CASES,Kitchen & Tableware,306,5889.95,51.713711884720425,A,1,306,7.816091954022989
21210,SET OF 72 RETROSPOT PAPER  DOILIES,Stationery,307,5869.464999999999,51.7946741495717,A,1,307,7.841634738186462
22663,JUMBO BAG DOLLY GIRL DESIGN,Home Decor,308,5834.78,51.87515797624225,A,1,308,7.867177522349936
84970S,HANGING HEART ZINC T-LIGHT HOLDER,Home Decor,309,5824.855,51.95550489938265,A,1,309,7.892720306513409
23109,PACK OF SIX LED TEA LIGHTS,Kitchen & Tableware,310,5812.575,52.035682434578426,A,1,310,7.918263090676884
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,Kitchen & Tableware,311,5803.8150000000005,52.115739136028694,A,1,311,7.943805874840358
21935,SUKI  SHOULDER BAG,Bags & Packaging,312,5786.605,52.19555844606797,A,1,312,7.969348659003832
22840,ROUND CAKE TIN VINTAGE RED,Kitchen & Tableware,313,5737.400000000001,52.2746990318552,A,1,313,7.9948914431673055
22413,METAL SIGN TAKE IT OR LEAVE IT ,Home Decor,314,5714.540000000001,52.35352429122436,A,1,314,8.02043422733078
22988,SOLDIERS EGG CUP ,Kitchen & Tableware,315,5693.87,52.43206443261181,A,1,315,8.045977011494253
22947,WOODEN ADVENT CALENDAR RED,Christmas,316,5680.175,52.51041566781836,A,1,316,8.071519795657727
22952,60 CAKE CASES VINTAGE CHRISTMAS,Christmas,317,5677.065,52.58872400428648,A,1,317,8.0970625798212
21259,VICTORIAN SEWING BOX SMALL ,Bags & Packaging,318,5667.025,52.66689385093668,A,1,318,8.122605363984674
22147,FELTCRAFT BUTTERFLY HEARTS,Home Decor,319,5665.615,52.74504424831964,A,1,319,8.148148148148149
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,Other,320,5643.98,52.82289621669756,A,1,320,8.173690932311622
21035,SET/2 RED RETROSPOT TEA TOWELS ,Kitchen & Tableware,321,5627.35,52.90051879407229,A,1,321,8.199233716475096
22767,TRIPLE PHOTO FRAME CORNICE ,Other,322,5622.54,52.978075023237444,A,1,322,8.22477650063857
22968,ROSE COTTAGE KEEPSAKE BOX ,Stationery,323,5610.8,53.05546931311353,A,1,323,8.250319284802043
20718,RED RETROSPOT SHOPPER BAG,Bags & Packaging,324,5583.52,53.132487307946505,A,1,324,8.275862068965518
22141,CHRISTMAS CRAFT TREE TOP ANGEL,Christmas,325,5571.59,53.209340742667166,A,1,325,8.301404853128991
21888,BINGO SET,Other,326,5554.655,53.28596057927364,A,1,326,8.326947637292465
85014A,BLACK/BLUE POLKADOT UMBRELLA,Other,327,5550.55,53.36252379230416,A,1,327,8.352490421455938
23229,VINTAGE DONKEY TAIL GAME ,Stationery,328,5537.355,53.438904996057055,A,1,328,8.378033205619413
21165,BEWARE OF THE CAT METAL SIGN ,Home Decor,329,5535.75,53.515264060750425,A,1,329,8.403575989782887
23254,CHILDRENS CUTLERY DOLLY GIRL ,Toys & Kids,330,5516.360000000001,53.59135566353448,A,1,330,8.42911877394636
22668,PINK BABY BUNTING,Toys & Kids,331,5511.845,53.667384987281906,A,1,331,8.454661558109834
22846,BREAD BIN DINER STYLE RED ,Other,332,5489.049999999999,53.743099881208664,A,1,332,8.480204342273307
23247,BISCUIT TIN 50'S CHRISTMAS,Christmas,333,5457.83,53.818384132494465,A,1,333,8.505747126436782
21169,YOU'RE CONFUSING ME METAL SIGN ,Home Decor,334,5446.885,53.89351741056741,A,1,334,8.531289910600256
22303,COFFEE MUG APPLES DESIGN,Home Decor,335,5432.505,53.96845233370195,A,1,335,8.55683269476373
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,Christmas,336,5418.1449999999995,54.04318917777421,A,1,336,8.582375478927203
23236,STORAGE TIN VINTAGE DOILY ,Stationery,337,5414.005,54.117868915487286,A,1,337,8.607918263090678
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,Christmas,338,5412.6,54.19252927290215,A,1,338,8.633461047254151
23052,RECYCLED ACAPULCO MAT TURQUOISE,Other,339,5393.1,54.26692065108898,A,1,339,8.659003831417625
22620,4 TRADITIONAL SPINNING TOPS,Other,340,5374.4349999999995,54.34105456787627,A,1,340,8.684546615581098
22294,HEART FILIGREE DOVE  SMALL,Home Decor,341,5369.94,54.41512648150305,A,1,341,8.710089399744572
21213,PACK OF 72 SKULL CAKE CASES,Kitchen & Tableware,342,5369.83,54.48919687781112,A,1,342,8.735632183908045
23126,FELTCRAFT GIRL AMELIE KIT,Other,343,5368.2,54.56324479021448,A,1,343,8.76117496807152
23118,PARISIENNE JEWELLERY DRAWER ,Other,344,5367.145,54.637278150151914,A,1,344,8.786717752234994
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,Home Decor,345,5360.135,54.71121481550533,A,1,345,8.812260536398467
48116,DOORMAT MULTICOLOUR STRIPE,Other,346,5356.54,54.78510189212413,A,1,346,8.837803320561942
22631,CIRCUS PARADE LUNCH BOX ,Bags & Packaging,347,5350.295,54.858902826420945,A,1,347,8.863346104725416
84988,SET OF 72 PINK HEART PAPER DOILIES,Home Decor,348,5333.025,54.932465541678376,A,1,348,8.88888888888889
22150,3 STRIPEY MICE FELTCRAFT,Other,349,5325.615,55.00592604482916,A,1,349,8.914431673052363
22834,HAND WARMER BABUSHKA DESIGN,Home Decor,350,5324.08,55.07936537448687,A,1,350,8.939974457215836
22837,HOT WATER BOTTLE BABUSHKA ,Other,351,5307.975,55.152582554889825,A,1,351,8.96551724137931
22635,CHILDS BREAKFAST SET DOLLY GIRL ,Toys & Kids,352,5293.925,55.225605932310565,A,1,352,8.991060025542783
23172,REGENCY TEA PLATE PINK,Kitchen & Tableware,353,5282.185,55.29846737044222,A,1,353,9.016602809706258
21670,BLUE SPOT CERAMIC DRAWER KNOB,Other,354,5255.54,55.37096127259794,A,1,354,9.042145593869732
22381,TOY TIDY PINK POLKADOT,Toys & Kids,355,5247.59,55.443345513991474,A,1,355,9.067688378033207
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,Other,356,5246.205,55.515710650962916,A,1,356,9.09323116219668
23480,MINI LIGHTS WOODLAND MUSHROOMS,Other,357,5245.255,55.58806268381811,A,1,357,9.118773946360154
21122,SET/10 PINK POLKADOT PARTY CANDLES,Home Decor,358,5242.01,55.660369955771,A,1,358,9.144316730523627
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,Other,359,5197.3,55.732060506632365,A,1,359,9.1698595146871
22273,FELTCRAFT DOLL MOLLY,Toys & Kids,360,5163.240000000001,55.803281240442125,A,1,360,9.195402298850574
22585,PACK OF 6 BIRDY GIFT TAGS,Stationery,361,5141.3,55.87419933813583,A,1,361,9.220945083014048
21671,RED SPOT CERAMIC DRAWER KNOB,Other,362,5135.89,55.94504281133603,A,1,362,9.246487867177521
23582,VINTAGE DOILY JUMBO BAG RED ,Stationery,363,5133.37,56.01585152414369,A,1,363,9.272030651340996
72741,GRAND CHOCOLATECANDLE,Home Decor,364,5112.375,56.0863706359825,A,1,364,9.297573435504471
48111,DOORMAT 3 SMILEY CATS,Other,365,5105.93,56.15680084673801,A,1,365,9.323116219667945
47591D,PINK FAIRY CAKE CHILDRENS APRON,Kitchen & Tableware,366,5105.349999999999,56.22722305708571,A,1,366,9.348659003831418
23312,VINTAGE CHRISTMAS GIFT SACK,Christmas,367,5104.650000000001,56.297635611768804,A,1,367,9.374201787994892
48173C,DOORMAT BLACK FLOCK ,Other,368,5104.18,56.36804168336281,A,1,368,9.399744572158365
23188,VINTAGE  2 METRE FOLDING RULER,Stationery,369,5086.045,56.43819760427478,A,1,369,9.425287356321839
20969,RED FLORAL FELTCRAFT SHOULDER BAG,Bags & Packaging,370,5073.39,56.50817896456465,A,1,370,9.450830140485312
22464,HANGING METAL HEART LANTERN,Home Decor,371,5067.01,56.57807232036862,A,1,371,9.476372924648786
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,Christmas,372,5048.325,56.64770793889694,A,1,372,9.50191570881226
22978,PANTRY ROLLING PIN,Other,373,5037.215,56.71719030823431,A,1,373,9.527458492975734
22488,NATURAL SLATE RECTANGLE CHALKBOARD,Other,374,5010.3550000000005,56.78630217592735,A,1,374,9.55300127713921
21891,TRADITIONAL WOODEN SKIPPING ROPE,Other,375,5005.55,56.85534776437983,A,1,375,9.578544061302683
22798,ANTIQUE GLASS DRESSING TABLE POT,Other,376,4996.025000000001,56.92426196682479,A,1,376,9.604086845466156
22366,DOORMAT AIRMAIL ,Other,377,4989.95,56.99309237189486,A,1,377,9.62962962962963
22971,QUEENS GUARD COFFEE MUG,Kitchen & Tableware,378,4983.04,57.06182746176156,A,1,378,9.655172413793103
21380,WOODEN HAPPY BIRTHDAY GARLAND,Other,379,4965.385,57.13031902197335,A,1,379,9.680715197956577
22371,AIRLINE BAG VINTAGE TOKYO 78,Stationery,380,4964.95,57.198804581879294,A,1,380,9.70625798212005
22333,RETROSPOT PARTY BAG + STICKER SET,Stationery,381,4950.54,57.26709137303263,A,1,381,9.731800766283524
22088,PAPER BUNTING COLOURED LACE,Stationery,382,4929.2,57.33508380435387,A,1,382,9.757343550446999
22796,PHOTO FRAME 3 CLASSIC HANGING,Home Decor,383,4917.9,57.40292036566091,A,1,383,9.782886334610472
21756,BATH BUILDING BLOCK WORD,Other,384,4903.3,57.4705555373921,A,1,384,9.808429118773947
21257,VICTORIAN SEWING BOX MEDIUM,Bags & Packaging,385,4892.325,57.538039322096246,A,1,385,9.83397190293742
22636,CHILDS BREAKFAST SET CIRCUS PARADE,Toys & Kids,386,4890.15,57.60549310527111,A,1,386,9.859514687100894
23263,SET OF 3 WOODEN HEART DECORATIONS,Home Decor,387,4855.26,57.67246562253491,A,1,387,9.885057471264368
21156,RETROSPOT CHILDRENS APRON,Toys & Kids,388,4850.75,57.7393759297311,A,1,388,9.910600255427841
21907,I'M ON HOLIDAY METAL SIGN,Home Decor,389,4846.805,57.806231820360395,A,1,389,9.936143039591315
22429,ENAMEL MEASURING JUG CREAM,Accessories,390,4820.81,57.87272914098802,A,1,390,9.961685823754788
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,Kitchen & Tableware,391,4807.150000000001,57.93903803821797,A,1,391,9.987228607918263
22623,BOX OF VINTAGE JIGSAW BLOCKS ,Stationery,392,4802.95,58.00528900146035,A,1,392,10.012771392081737
84949,SILVER HANGING T-LIGHT HOLDER,Home Decor,393,4788.6900000000005,58.07134326502111,A,1,393,10.038314176245212
22845,VINTAGE CREAM CAT FOOD CONTAINER,Stationery,394,4782.705,58.13731497264958,A,1,394,10.063856960408685
82001S,SILVER RECORD COVER FRAME,Other,395,4763.72,58.20302480486039,A,1,395,10.089399744572159
21094,SET/6 RED SPOTTY PAPER PLATES,Kitchen & Tableware,396,4743.62,58.26845738155926,A,1,396,10.114942528735632
22904,CALENDAR PAPER CUT DESIGN,Home Decor,397,4742.785000000001,58.33387844042964,A,1,397,10.140485312899106
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,Home Decor,398,4736.905000000001,58.399218391717426,A,1,398,10.16602809706258
21154,RED RETROSPOT OVEN GLOVE ,Other,399,4707.48,58.46415246024702,A,1,399,10.191570881226053
21558,SKULL LUNCH BOX WITH CUTLERY ,Bags & Packaging,400,4689.595,58.528839826546196,A,1,400,10.217113665389528
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,Home Decor,401,4684.495,58.59345684443189,A,1,401,10.242656449553001
23494,VINTAGE DOILY DELUXE SEWING KIT ,Stationery,402,4671.85,58.65789943963357,A,1,402,10.268199233716475
23198,PANTRY MAGNETIC  SHOPPING LIST,Other,403,4632.445,58.72179848988755,A,1,403,10.29374201787995
22781,GUMBALL MAGAZINE RACK,Other,404,4629.55,58.78565760707151,A,1,404,10.319284802043423
22296,HEART IVORY TRELLIS LARGE,Home Decor,405,4629.345,58.84951389652513,A,1,405,10.344827586206897
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,Bags & Packaging,406,4621.56,58.913262801194634,A,1,406,10.37037037037037
20676,RED RETROSPOT BOWL,Kitchen & Tableware,407,4616.95,58.97694811641588,A,1,407,10.395913154533844
22898,CHILDRENS APRON APPLES DESIGN,Home Decor,408,4614.8949999999995,59.040605085364625,A,1,408,10.421455938697317
21172,PARTY METAL SIGN ,Home Decor,409,4608.03,59.104167359831315,A,1,409,10.446998722860792
22907,PACK OF 20 NAPKINS PANTRY DESIGN,Home Decor,410,4605.24,59.167691149577685,A,1,410,10.472541507024266
22207,FRYING PAN UNION FLAG,Other,411,4597.98,59.231114796288395,A,1,411,10.49808429118774
22637,PIGGY BANK RETROSPOT ,Other,412,4597.705,59.2945346497023,A,1,412,10.523627075351213
22991,GIRAFFE WOODEN RULER,Other,413,4585.165,59.35778152878187,A,1,413,10.549169859514688
21535,RED RETROSPOT SMALL MILK JUG,Other,414,4577.96,59.42092902348514,A,1,414,10.574712643678161
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,Other,415,4569.765,59.483963477943604,A,1,415,10.600255427841635
48129,DOORMAT TOPIARY,Other,416,4563.805,59.54691572131494,A,1,416,10.625798212005108
22271,FELTCRAFT DOLL ROSIE,Toys & Kids,417,4536.875000000001,59.609496497475476,A,1,417,10.651340996168582
21955,DOORMAT UNION JACK GUNS AND ROSES,Other,418,4534.48,59.672044237469294,A,1,418,10.676883780332057
22297,HEART IVORY TRELLIS SMALL,Home Decor,419,4527.27,59.73449252411777,A,1,419,10.70242656449553
23205,CHARLOTTE BAG VINTAGE ALPHABET ,Stationery,420,4518.595,59.796821149494285,A,1,420,10.727969348659004
23234,BISCUIT TIN VINTAGE CHRISTMAS,Christmas,421,4500.8550000000005,59.85890507274235,A,1,421,10.753512132822477
22110,BIRD HOUSE HOT WATER BOTTLE,Other,422,4482.11,59.920730431086355,A,1,422,10.77905491698595
22485,SET OF 2 WOODEN MARKET CRATES,Other,423,4444.7,59.982039763126735,A,1,423,10.804597701149426
21258,VICTORIAN SEWING BOX LARGE,Bags & Packaging,424,4436.25,60.04323253750166,A,1,424,10.8301404853129
21932,SCANDINAVIAN PAISLEY PICNIC BAG,Bags & Packaging,425,4420.805,60.10421226653416,A,1,425,10.855683269476373
22120,WELCOME  WOODEN BLOCK LETTERS,Other,426,4419.35,60.16517192557812,A,1,426,10.881226053639846
23351,ROLL WRAP 50'S CHRISTMAS,Christmas,427,4416.125,60.2260870995959,A,1,427,10.906768837803321
21539,RED RETROSPOT BUTTER DISH,Other,428,4400.4,60.28678536600547,A,1,428,10.932311621966795
22751,FELTCRAFT PRINCESS OLIVIA DOLL,Toys & Kids,429,4392.925,60.34738052371094,A,1,429,10.957854406130268
23293,SET OF 12 FAIRY CAKE BAKING CASES,Kitchen & Tableware,430,4391.905,60.40796161173372,A,1,430,10.983397190293742
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,Home Decor,431,4390.14,60.468518353687905,A,1,431,11.008939974457215
22418,10 COLOUR SPACEBOY PEN,Other,432,4374.635,60.5288612226713,A,1,432,11.03448275862069
23184,BULL DOG BOTTLE OPENER,Other,433,4371.175,60.58915636508399,A,1,433,11.060025542784164
22302,COFFEE MUG PEARS  DESIGN,Home Decor,434,4370.52,60.649442472553346,A,1,434,11.085568326947637
22748,POPPY'S PLAYHOUSE KITCHEN,Kitchen & Tableware,435,4365.58,60.70966043861831,A,1,435,11.11111111111111
